Lesley and Anton,"27 (6,7,7,7)",Quickstep,"""A Couple of Swells"" - from Easter Parade",Safe
Will and Karen,"31 (8,8,7,8)",Salsa,"""Jai Ho! (You Are My Destiny)"" - from Slumdog Millionaire",Safe
Naga and Pasha,"25 (5,6,7,7)",Tango,"""Theme from Mission: Impossible"" - from Mission: Impossible",Safe
Judge Rinder and Oksana,"27 (7,8,6,6)",Charleston,"""Meet the Flintstones"" - from The Fintstones",Safe
Ore and Joanne,"35 (8,9,9,9)",American Smooth,"""Singin' in the Rain"" - from Singin' in the Rain",Safe
Laura and Giovanni,"30 (7,7,7,9)",Salsa,"""Rhythm of the Night"" - from Moulin Rouge!",Bottom Two
Greg and Natalie,"32 (8,8,8,8)",American Smooth,"""(Everything I Do) I Do It for You"" - from Robin Hood: Prince of Thieves",Safe
Claudia and AJ,"36 (9,9,9,9)",Charleston,"""You Give a Little Love"" - from Bugsy Malone",Safe
Tameka and Gorka,"28 (6,7,7,8)",Tango,"""The Heat Is On"" - from Beverly Hills Cop",Eliminated
Ed and Katya,"24 (4,6,7,7)",Samba,"""Cuban Pete"" - from The Mask",Safe
Louise and Kevin,"31 (7,8,8,8)",Cha-cha-cha,"""Flashdance... What a Feeling"" - from Flashdance",Safe
,,,,
Week 4,,,,
,,,,
"Musical Guest: Madness - ""Mr. Apples""",,,,
,,,,
Couple,Score,Dance,Music,Result
Greg and Natalie,"28 (7,7,7,7)",Salsa,"""Wrapped Up"" - Olly Murs",Safe
Laura and Giovanni,"33 (8,8,8,9)",Quickstep,"""The Ballroom Blitz"" - The Sweet",Safe
Anastacia and Brendan,"27 (6,7,7,7)",Rumba,"""The Way We Were"" - Barbra Streisand",Bottom Two
Claudia and AJ,"30 (6,8,8,8)",Foxtrot,"""I Really Like You"" - Carly Rae Jepsen",Safe
Ed and Katya,"16 (2,5,5,4)",Paso Doble,"""Holding Out for a Hero"" - Bonnie Tyler",Safe
Naga and Pasha,"24 (5,6,7,6)",Charleston,"""Minnie the Mermaid"" - Firehouse Five Plus Two",Eliminated
Louise and Kevin,"33 (8,8,8,9)",Foxtrot,"""Tears Dry on Their Own"" - Amy Winehouse",Safe
Danny and Oti,"36 (9,9,9,9)",Quickstep,"""I Won't Dance"" - Fred Astaire",Safe
Daisy and Aljaz,"31 (7,8,8,8)",Rumba,"""Careless Whisper"" - George Michael",Safe
Judge Rinder and Oksana,"27 (6,7,7,7)",Viennese Waltz,"""Boom Bang-a-Bang"" - Lulu",Safe
Lesley and Anton,"31 (7,8,8,8)",Charleston,"""Won't You Charleston with Me?"" - from The Boy Friend",Safe
Ore and Joanne,"39 (9,10,10,10)",Jive,"""Runaway Baby"" - Bruno Mars",Safe
,,,,
Week 5,,,,
,,,,
"Musical Guest: LeAnn Rimes - ""How to Kiss a Boy""",,,,
,,,,
Couple,Score,Dance,Music,Result
Judge Rinder and Oksana,"29 (6,8,8,7)",Jive,"""Boogie Woogie Bugle Boy"" - The Andrews Sisters",Safe
Lesley and Anton,"24 (5,6,7,6)",Tango,"""Whatever Lola Wants"" - Gotan Project",Eliminated
Greg and Natalie,"24 (4,6,7,7)",Cha-cha-cha,"""We Found Love"" - Rihanna ft. Calvin Harris",Safe
Anastacia and Gorka,"30 (7,7,8,8)",Quickstep,"""My Kind of Town"" - Frank Sinatra",Safe
Louise and Kevin,"33 (8,8,8,9)",Rumba,"""Always on My Mind"" - Michael Buble",Safe
Ed and Katya,"18 (2,6,6,4)",American Smooth,"""Is This the Way to Amarillo"" - Tony Christie",Safe
Ore and Joanne,"36 (9,9,9,9)",Waltz,"""I Will Always Love You"" - Claudia Streza",Safe
Daisy and Aljaz,"32 (8,8,8,8)",Charleston,"""Happy Feet"" - The Manhattan Rhythm Kings",Bottom Two
Laura and Giovanni,N/A,Jive,"""Reet Petite"" - Jackie Wilson",N/A
Danny and Oti,"35 (8,9,9,9)",Rumba,"""How Will I Know"" - Sam Smith",Safe
Claudia and AJ,"32 (8,7,8,9)",Samba,"""Young Hearts Run Free"" - Candi Staton",Safe
,,,,
"Brendan was unable to dance due to illness, so Anastacia instead danced with Gorka.",,,,
"Laura suffered an ankle injury during rehearsals and she and Giovanni were therefore unable to perform on the live show, giving the couple a bye for the week.",,,,
,,,,
Week 6: Halloween Week,,,,
,,,,
"Musical Guest: Laura Mvula - ""Ready or Not""",,,,
,,,,
Couple,Score,Dance,Music,Result
Louise and Kevin,"35 (8,9,9,9)",Charleston,"""Crazy in Love"" - Emeli Sande",Safe
Judge Rinder and Oksana,"32 (8,8,8,8)",Paso Doble,"""Born This Way"" - Lady Gaga",Safe
Claudia and AJ,"36 (9,9,9,9)",American Smooth,"""Black Magic"" - Little Mix",Safe
Anastacia and Brendan,"25 (4,7,7,7)",Jive,"""Bat Out of Hell"" - Meat Loaf",Eliminated
Danny and Oti,"30 (7,8,7,8)",Foxtrot,"""Take Me to Church"" - Hozier",Safe
Laura and Giovanni,"36 (9,9,9,9)",Tango,"""Paint It Black"" - The Rolling Stones",Safe
Ore and Joanne,"32 (6,8,9,9)",Charleston,"""I Want Candy"" - Bow Wow Wow",Safe
Greg and Natalie,"26 (4,7,7,8)",Rumba,"""Bring Me to Life"" - Evanescence",Safe
Daisy and Aljaz,"33 (8,8,8,9)",Paso Doble,"""Don't Let Me Be Misunderstood"" - Santa Esmeralda",Bottom Two
Ed and Katya,"26 (4,7,7,8)",Cha-cha-cha,"""Love Potion No. 9"" - Hansel Martinez",Safe
,,,,
Week 7,,,,
,,,,
"Musical Guest: Gary Barlow - ""Dare""",,,,
,,,,
Couple,Score,Dance,Music,Result
Danny and Oti,"38 (9,10,9,10)",Jive,"""Long Tall Sally"" - Cagey Strings Band",Safe
Daisy and Aljaz,"34 (8,8,9,9)",Viennese Waltz,"""Daisy Bell"" - Harry Dacre",Safe
Ore and Joanne,"24 (8,8,9,9)",Salsa,"""Turn the Beat Around"" - Vicki Sue Robinson",Bottom Two
Ed and Katya,"27 (6,7,7,7)",Quickstep,"""Help!"" - The Beatles",Safe
Laura and Giovanni,"32 (7,8,8,9)",Samba,"""Bamboleo"" - Gipsy Kings",Eliminated
Judge Rinder and Oksana,"33 (8,9,8,8)",Quickstep,"""It Don't Mean a Thing (If It Ain't Got That Swing)"" - Chantz Powell",Safe
Louise and Kevin,"39 (9,10,10,10)",Argentine Tango,"""Tanguera"" - Sexteto Mayor",Safe
Greg and Natalie,"32 (8,8,8,8)",Viennese Waltz,"""You Don't Own Me"" - Grace",Safe
Claudia and AJ,"33 (8,8,8,9)",Paso Doble,"""Shut Up and Dance"" - Walk the Moon",Safe
,,,,
Week 8,,,,
,,,,
"Musical Guest: Andre Rieu and his Orchestra - ""Hallelujah""",,,,
,,,,
Couple,Score,Dance,Music,Result
Daisy and Aljaz,"31 (7,8,8,8)",Salsa,"""Groove Is in the Heart"" - Deee-Lite",Eliminated
Greg and Natalie,"31 (7,8,8,8)",Paso Doble,"""Tamacun"" - Rodrigo y Gabriela",Bottom Two
Judge Rinder and Oksana,"33 (7,9,9,8)",Foxtrot,"""You Make Me Feel So Young"" - Harry Connick Jr.",Safe
Ore and Joanne,"35 (8,9,9,9)",Rumba,"""Ordinary People"" - John Legend",Safe
Ed and Katya,"25 (4,7,8,6)",Salsa,"""Gangnam Style"" - Psy",Safe
Claudia and AJ,"36 (9,9,9,9)",Viennese Waltz,"""Breakaway"" - Kelly Clarkson",Safe
Danny and Oti,"38 (9,9,10,10)",Argentine Tango,"""I Heard It Through the Grapevine"" - Marvin Gaye",Safe
Louise and Kevin,"37 (9,9,9,10)",American Smooth,"""Big Spender"" - Shirley Bassey",Safe
,,,,
Week 9: Blackpool Week,,,,
,,,,
"Musical Guest: Simple Minds - ""Don't You (Forget About Me)"" and Rick Astley - ""Dance""",,,,
,,,,
Couple,Score,Dance,Music,Result
Claudia and AJ,"36 (9,9,9,9)",Jive,"""Mickey"" - Toni Basil",Bottom Two
Ore and Joanne,"38 (8,10,10,10)",Viennese Waltz,"""That's Life"" - Frank Sinatra",Safe
Louise and Kevin,"38 (9,9,10,10)",Paso Doble,"""Explosive"" - Bond",Safe
Danny and Oti,"40 (10,10,10,10)",Charleston,"""Puttin' On the Ritz"" - Gregory Porter",Safe
Ed and Katya,"23 (4,6,7,6)",Jive,"""Great Balls of Fire"" 0 Jerry Lee Lewis",Safe
Greg and Natalie,"32 (8,8,8,8)",Quickstep,"""Born to Hand Jive"" - Sha Na Na",Eliminated
Judge Rinder and Oksana,"33 (8,9,8,8)",Salsa,"""Spice Up Your Life"" - Spice Girls",Safe
,,,,
Week 10,,,,
,,,,
"Musical Guest: Ellie Goulding - ""Still Falling for You""",,,,
,,,,
Couple,Score,Dance,Music,Result
Danny and Oti,"40 (10,10,10,10)",Samba,"""Magalenha"" - Sergio Mendes ft. Carlinhos Brown",Safe
Ore and Joanne,"36 (8,9,9,10)",Paso Doble,"""Everybody Wants to Rule the World"" - Lorde",Safe
Louise and Kevin,"39 (9,10,10,10)",Waltz,"""At This Moment"" - Michael Buble",Safe
Judge Rinder and Oksana,"29 (6,8,8,7)",Rumba,"""Lean on Me"" - Bill Withers",Bottom Two
Ed and Katya,"23 (4,6,7,6)",Tango,"""(I Can't Get No) Satisfaction"" - The Rolling Stones",Eliminated
Claudia and AJ,"36 (9,9,9,9)",Argentine Tango,"""Cry Me a River"" - Justin Timberlake",Safe
"Ed and Katya, Judge Rinder and Oksana, Claudia and AJ, Ore and Joanne, Danny and Oti, Louise and Kevin","1,2,3,4,5,6",Cha-cha-cha,"""I Like It Like That"" - Pete Rodriguez",
,,,,
Week 11: Musicals Week,,,,
,,,,
"Musical Guest: Elaine Page - ""Don't Cry for Me Argentina""",,,,
,,,,
Couple,Score,Dance,Music,Result
Ore and Joanne,"36 (9,9,9,9)",Foxtrot,"""Pure Imagination"" - from Charlie and the Chocolate Factory",Bottom Two
Judge Rinder and Oksana,"31 (7,8,8,8)",Samba,"""December, 1963 (Oh, What a Night)"" - from Jersey Boys",Eliminated
Louise and Kevin,"37 (9,9,9,10)",Quickstep,"""The Deadwood Stage (Whip-Crack-Away!)"" - from Calamity Jane",Safe
Claudia and AJ,"37 (9,9,9,10)",Salsa,"""I Just Can't Wait to Be King"" - from The Lion King",Safe
Danny and Oti,"38 (9,10,9,10)",Tango,"""One Night Only"" - from Dreamgirls",Safe
,,,,
Week 12: Semi-final,,,,
,,,,
"Musical Guest: Sting - ""One Fine Day""",,,,
,,,,
Couple,Score,Dance,Music,Result
Louise and Kevin,"37 (9,9,9,10)",Tango,"""Glad All Over"" - The Dave Clark Five",Safe
,"36 (9,9,9,9)",Samba,"""Aquarela do Brasil"" - Thiago Thome",
Danny and Oti,"37 (9,9,9,10)",Salsa,"""Vivir Mi Vida"" - Marc Anthony",Bottom Two
,"39 (10,9,10,10)",American Smooth,"""Misty Blue"" - Dorothy Moore",
Claudia and AJ,"35 (8,9,9,9)",Rumba,"""Bleeding Love"" - Leona Lewis",Eliminated
,"38 (9,9,10,10)",Quickstep,"""When You're Smiling"" - Andy Williams",
Ore and Joanne,"38 (8,10,10,10)",Quickstep,"""Are You Gonna Be My Girl"" - Jet",Safe
,"39 (9,10,10,10)",Argentine Tango,"""Can't Get You Out of My Head"" - Kylie Minogue",
,,,,
"For the Dance Off, Danny and Oti chose to dance their American Smooth, while Claudia and AJ chose to dance their Quickstep.",,,,
,,,,
Week 13: Final,,,,
,,,,
"Musical Guest: Emeli Sande - ""Highs & Lows""",,,,
,,,,
Couple,Score,Dance,Music,Result
Ore and Joanne,"39 (9,10,10,10)",American Smooth,"""Singin' in the Rain"" - from Singin' in the Rain",Winner
,"40 (10,10,10,10)",Showdance,"""I Got Rhythm"" - George Gershwin & Ira Gershwin",
,"40 (10,10,10,10)",Jive,"""Runaway Baby"" - Bruno Mars",
Louise and Kevin,"38 (9,9,10,10)",Cha-cha-cha,"""Flashdance... What a Feeling"" - from Flashdance",2nd Place
,"38 (9,9,10,10)",Showdance,"""One Moment in Time"" - Whitney Houston",
,"40 (10,10,10,10)",Argentine Tango,"""Tanguera"" - Sexteto Mayor",
Danny and Oti,"36 (9,9,9,9)",Quickstep,"""I Won't Dance"" - Fred Astaire",2nd Place
,"40 (10,10,10,10)",Showdance,"""Set Fire to the Rain"" - Adele",
,"40 (10,10,10,10)",Samba,"""Magalenha"" - Sergio Mendes ft. Carlinhos Brown",
