Jodie and Ian,"26 (6,6,7,7)",Paso Doble,"""Song 2"" - Blur",Safe
,,,,
Week 7,,,,
,,,,
"Musical Guest: Stereophonics - ""Handbags and Gladrags""",,,,
,,,,
Couple,Score,Dance,Music,Result
Austin and Erin,"36 (8,9,10,9)",Quickstep,"""S'Wonderful"" - George Gershwin",Safe
Heather and Brian,"23 (5,5,7,6)",Cha-cha-cha,"""American Boy"" - Estelle",Bottom Two
Jodie and Ian,"31 (7,8,8,8)",Waltz,"""Sandy's Song"" - Dolly Parton",Safe
Andrew and Ola,"21 (4,5,7,5)",Samba,"""Ain't It Funny"" - Jennifer Lopez",Eliminated
Lisa and Brendan,"35 (8,9,9,9)",Tango,"""La Cumparsita"" - Gerardo Matos Rodriguez",Safe
Cherie and James,"26 (6,6,7,7)",Salsa,"""Oye Mi Canto (Hear My Voice)"" - Gloria Estefan",Safe
John and Kristina,"20 (3,5,6,6)",Foxtrot,"""I Wanna Be Loved by You"" - Marilyn Monroe",Safe
Tom and Camilla,"34 (8,9,8,9)",Paso Doble,"""(I Just) Died In Your Arms"" - Cutting Crew",Safe
Christine and Matthew,"29 (7,7,8,7)",American Smooth,"""Singin' in the Rain"" - from Singin' in the Rain",Safe
Rachel and Vincent,"32 (7,8,8,9)",Jive,"""Sweet Soul Music"" - Arthur Conley",Safe
,,,,
Week 8,,,,
,,,,
Couple,Score,Dance,Music,Result
Tom and Camilla,"36 (9,9,9,9)",Quickstep,"""Town Called Malice"" - The Jam",Safe
Jodie and Ian,"23 (3,6,7,7)",Samba,"""Help Yourself"" - Tom Jones",Safe
Heather and Brian,"27 (6,7,7,7)",Tango,"""Rebel Rebel"" - David Bowie",Eliminated
Austin and Erin,"29 (5,8,8,8)",Rumba,"""When You Tell Me That You Love Me"" - Diana Ross",Safe
Cherie and James,"36 (9,9,9,9)",Waltz,"""I Wonder Why"" - Curtis Stigers",Safe
Christine and Matthew,"31 (7,8,8,8)",Jive,"""Jailhouse Rock"" - Elvis Presley",Safe
Rachel and Vincent,"35 (8,9,9,9)",American Smooth,"""I Got a Woman"" - Ray Charles",Bottom Two
John and Kristina,"12 (1,3,4,4)",Cha-cha-cha,"""Twist and Shout"" - The Beatles",Safe
Lisa and Brendan,"36 (9,9,9,9)",Viennese Waltz,"""Bed of Roses"" - Bon Jovi",Safe
,,,,
Week 9,,,,
,,,,
Couple,Score,Dance,Music,Result
Jodie and Ian,"33 (7,8,9,9)",Quickstep,"""Mr. Pinstripe Suit"" - Big Bad Voodoo Daddy",Safe
Lisa and Brendan,"30 (6,7,9,8)",Samba,"""Rock the Boat"" - The Hues Corporation",Bottom Two
Christine and Matthew,"34 (8,8,9,9)",Waltz,"""See the Day"" - Girls Aloud",Safe
Cherie and James,"32 (7,8,8,9)",Cha-cha-cha,"""Play That Funky Music"" - Wild Cherry",Eliminated
Austin and Erin,"38 (9,9,10,10)",Tango,"""Libertango"" - Astor Piazzolla",Safe
Rachel and Vincent,"39 (9,10,10,10)",Rumba,"""You Do Something To Me"" - Paul Weller",Safe
John and Kristina,"25 (5,6,7,7)",American Smooth,"""True Love Ways"" - Buddy Holly",Safe
Tom and Camilla,"35 (8,9,9,9)",Salsa,"""Pa Gonza Con Fruko"" - Fruko y sus Tesos",Safe
,,,,
Week 10,,,,
,,,,
Couple,Score,Dance,Music,Result
Lisa and Brendan,"35 (8,9,9,9)",Quickstep,"""Yes"" - Merry Clayton",Bottom Two
Christine and Matthew,"27 (6,6,8,7)",Cha-cha-cha,"""I Like It Like That"" - Pete Rodriguez",Safe
Jodie and Ian,"30 (7,7,8,8)",Jive,"""Great Balls of Fire"" - Jerry Lee Lewis",Eliminated
Tom and Camilla,"36 (9,9,9,9)",Tango,"""Please Mr. Brown"" - Alma Cogan",Safe
Rachel and Vincent,"40 (10,10,10,10)",Foxtrot,"""Close to You"" - Matt Monro",Safe
Austin and Erin,"35 (8,9,9,9)",Cha-cha-cha,"""It's Raining Men"" - The Weather Girls",Safe
John and Kristina,Not Scored,Waltz,"""Come Away with Me"" - Norah Jones",N/A
,,,,
"John and Kristina withdrew from the show earlier in the week, and therefore only appeared on the show to say farewell.",,,,
,,,,
Week 11,,,,
,,,,
Couple,Score,Dance,Music,Result
Rachel and Vincent,"39 (9,10,10,10)",Waltz,"""Angel"" - Sarah McLachlan",Bottom Two
,"32 (7,8,8,9)",Paso Doble,"""The Final Countdown"" - Europe",
Lisa and Brendan,"39 (9,10,10,10)",Foxtrot,"""Walkin' My Baby Back Home"" - Nat King Cole",Safe
,"37 (9,9,9,10)",Cha-cha-cha,"""Tears Dry on Their Own"" - Amy Winehouse",
Christine and Matthew,"28 (6,7,8,7)",Tango,"""Addicted to Love"" - Robert Palmer",Eliminated
,"30 (7,7,8,8)",Salsa,"""Cosmic Girl"" - Jamiroquai",
Austin and Erin,"36 (8,9,9,10)",Foxtrot,"""L-O-V-E"" - Nat King Cole",Safe
,"38 (10,10,8,10)",Paso Doble,"""Espana cani"" - Pascual Marquina Narro",
Tom and Camilla,"35 (7,9,10,9)",Waltz,"""Moon River"" - Audrey Hepburn",Safe
,"35 (8,9,9,9)",Samba,"""Mr. Melody"" - Natalie Cole",
,,,,
Week 12,,,,
,,,,
Couple,Score,Dance,Music,Result
Austin and Erin,"34 (8,8,9,9)",American Smooth,"""The Best Is Yet to Come"" - Frank Sinatra",Eliminated
,"36 (8,9,10,9)",Salsa,"""Johnny's Mambo"" - from Dirty Dancing",
Lisa and Brendan,"39 (9,10,10,10)",Waltz,"""He Was Beautiful"" - Shirley Bassey",Bottom Two
,"33 (8,8,8,9)",Jive,"""Crocodile Rock"" - Elton John",
Tom and Camilla,"39 (9,10,10,10)",Foxtrot,"""Here You Come Again"" - Dolly Parton",Safe
,"34 (9,9,8,8)",Rumba,"""You Needed Me"" - Boyzone",
Rachel and Vincent,"39 (9,10,10,10)",Tango,"""Here Comes the Rain Again"" - Eurythmics",Safe
,"37 (9,9,9,10)",Cha-cha-cha,"""Signed, Sealed, Delivered I'm Yours"" - Stevie Wonder",
,,,,
Week 13,,,,
,,,,
Couple,Score,Dance,Music,Result
Lisa and Brendan,"35 (8,8,10,9)",Argentine Tango,"""Infiltrado"" - Bajofondo",Safe
,"40 (10,10,10,10)",Quickstep,"""Dancing in the Dark"" - Frank Sinatra",
Tom and Camilla,"33 (8,8,9,8)",Jive,"""Waterloo"" - ABBA",Safe
,"34 (8,8,9,9)",Argentine Tango,"""Por una Cabeza"" - Carlos Gardel",
Rachel and Vincent,"39 (9,10,10,10)",Argentine Tango,"""When Doves Cry"" - Prince",Safe
,"36 (9,9,8,10)",American Smooth,"""Mandy"" - Barry Manilow",
,,,,
Week 14: Final,,,,
,,,,
Couple,Score,Dance,Music,Result
Rachel and Vincent,"40 (10,10,10,10)",Foxtrot,"""Close to You"" - Matt Monro",2nd Place
,"39 (9,10,10,10)",Rumba,"""You Do Something To Me"" - Paul Weller",
,N/A,Showdance,"""Flashdance... What a Feeling"" - Irene Cara",
Tom and Camilla,"35 (8,9,9,9)",Foxtrot,"""Here You Come Again"" - Dolly Parton",Winner
,"38 (9,10,10,9)",Salsa,"""Pa Gonza Con Fruko"" - Fruko y sus Tesos",
,N/A,Showdance,"""If My Friends Could See Me Now"" - from Sweet Charity",
Lisa and Brendan,"40 (10,10,10,10)",Foxtrot,"""Walkin' My Baby Back Home"" - Nat King Cole",3rd Place
,"40 (10,10,10,10)",Cha-cha-cha,"""Tears Dry on Their Own"" - Amy Winehouse",
,N/A,Showdance,"""I'd Do Anything for Love (But I Won't Do That)"" - Meat Loaf",
