"Unless indicated otherwise, individual judges scores in the charts below (given in parentheses) are listed in this order from left to right: Craig Revel Horwood, Motsi Mabuse, Shirley Ballas, Bruno Tonioli.",,,,
,,,,
Launch show,,,,
,,,,
"Musical guests: Kylie Minogue—""Love at First Sight""/""Better the Devil You Know""/""All the Lovers""/""Dancing""; Mark Ronson feat. Yebba—""Don't Leave Me Lonely""[19]",,,,
,,,,
Week 1,,,,
,,,,
Running order,,,,
,,,,
Emma B. & Anton,"27 (6,7,7,7)",Salsa,"""Soul Bossa Nova""—from Austin Powers: International Man of Mystery",Safe
Dev & Dianne,"36 (9,9,9,9)",Street,"""Friend Like Me""—from Aladdin",Safe
,,,,
Judges' votes to save,,,,
,,,,
Revel Horwood: David & Nadiya,,,,
Mabuse: David & Nadiya,,,,
Tonioli: David & Nadiya,,,,
"Ballas: Did not vote, but would have voted to save David & Nadiya",,,,
,,,,
Week 4,,,,
,,,,
"Musical guest: Keith Urban—""Never Comin Down""",,,,
,,,,
Running order,,,,
,,,,
Couple,Score[26],Dance,Music[27],Result
Chris & Karen,"26 (6,7,7,6)",Jive,"""Saturday Night's Alright for Fighting""—Elton John",Safe
Emma B. & Anton,"35 (8,9,9,9)",Viennese Waltz,"""Send In the Clowns""—Barbra Streisand",Safe
Dev & Dianne,"27 (6,7,7,7)",Cha-Cha-Cha,"""Dancing with a Stranger""—Sam Smith & Normani",Eliminated
Catherine & Johannes,"30 (6,8,8,8)",Charleston,"""Single Ladies (Put a Ring on It)""—Beyoncé",Safe
Alex & Neil,"23 (4,6,6,7)",Tango,"""Go Your Own Way""—Fleetwood Mac",Safe
David & Nadiya,"28 (6,7,7,8)",Quickstep,"""From Now On""—from The Greatest Showman",Safe
Kelvin & Oti,"36 (9,9,9,9)",Rumba,"""Ain't No Sunshine""—Bill Withers",Safe
Emma W. & Aljaž,"28 (7,7,7,7)",Jive,"""Kids in America""—Kim Wilde",Bottom two
Michelle & Giovanni,"31 (7,8,8,8)",Salsa,"""Quimbara""—Celia Cruz & Johnny Pacheco",Safe
Will & Janette,"24 (6,6,6,6)",Foxtrot,"""Señorita""—Shawn Mendes & Camila Cabello",Safe
Mike & Katya,"32 (7,9,8,8)",Quickstep,"""Come On Eileen""—Dexys Midnight Runners",Safe
Saffron & AJ,"33 (7,8,9,9)",Contemporary,"""Because You Loved Me""—Celine Dion",Safe
Karim & Amy,"38 (9,10,9,10)",Tango,"""Paradise""—George Ezra",Safe
,,,,
Judges' votes to save,,,,
,,,,
Revel Horwood: Emma W. & Aljaž,,,,
Mabuse: Emma W. & Aljaž,,,,
Tonioli: Emma W. & Aljaž,,,,
"Ballas: Did not vote, but would have voted to save Emma W. & Aljaž",,,,
,,,,
Week 5,,,,
,,,,
"Individual judge's scores given in the chart below (given in parentheses) are listed in this order from left to right: Craig Revel Horwood, Motsi Mabuse, Shirley Ballas, Alfonso Ribeiro.",,,,
,,,,
"Musical guest: Mabel—""Don't Call Me Up""",,,,
,,,,
Running order,,,,
,,,,
Couple,Score[28],Dance,Music[29],Result
Kelvin & Oti,"33 (8,8,8,9)",Cha-Cha-Cha,"""Get Stupid""—Aston Merrygold",Safe
David & Nadiya,"16 (3,4,4,5)",Jive,"""Such a Night""—Michael Bublé",Eliminated
Catherine & Johannes,"28 (6,7,7,8)",Tango,"""Little Bird""—Annie Lennox",Safe
Karim & Amy,"36 (8,10,9,9)",Salsa,"""Who Let the Dogs Out?""—Baha Men",Safe
Michelle & Giovanni,"29 (7,7,7,8)",Rumba,"""Too Good at Goodbyes""—Sam Smith",Safe
Emma B. & Anton,"26 (5,7,7,7)",Paso Doble,"""Nothing Breaks Like a Heart""—Mark Ronson feat. Miley Cyrus",Safe
Alex & Neil,"33 (8,8,8,9)",Charleston,"""Pump Up the Jam""—Technotronic",Safe
Emma W. & Aljaž,"36 (9,9,9,9)",Viennese Waltz,"""Saving All My Love for You""—Whitney Houston",Safe
Mike & Katya,"21 (3,6,5,7)",Samba,"""Apache""—The Sugarhill Gang",Bottom two
Will & Janette,"32 (7,8,8,9)",Contemporary,"""7 Years""—Lukas Graham",Safe
Chris & Karen,"25 (5,6,7,7)",Quickstep,"""Let's Go Crazy""—Prince & The Revolution",Safe
Saffron & AJ,"38 (9,10,9,10)",Foxtrot,"""Theme from New York, New York""—Frank Sinatra",Safe
,,,,
Judges' votes to save,,,,
,,,,
Revel Horwood: Mike & Katya,,,,
Mabuse: Mike & Katya,,,,
Ribeiro: Mike & Katya,,,,
"Ballas: Did not vote, but would have voted to save Mike & Katya",,,,
,,,,
Week 6: Halloween Week,,,,
,,,,
"Musical guest: Adam Lambert—""Superpower""",,,,
,,,,
Running order,,,,
,,,,
Couple,Score[30],Dance,Music[31],Result
Emma B. & Anton,"28 (5,7,8,8)",Tango,"""Toccata and Fugue in D minor, BWV 565""—Johann Sebastian Bach",Safe
Will & Janette,N/A1,Jive,"""Casper the Friendly Ghost""—from Casper",Given bye (later withdrew)
Emma W. & Aljaž,"30 (6,8,8,8)",Charleston,"""A Little Party Never Killed Nobody (All We Got)""—Fergie, Q-Tip & GoonRock",Safe
Chris & Karen,"23 (5,6,6,6)",Samba,"""Everybody (Backstreet's Back)""—Backstreet Boys",Safe
Saffron & AJ,"33 (8,8,8,9)",Jive,"""Every Little Thing She Does Is Magic""—The Police",Safe
