Couple,Score,Dance,Music,Result
Jamelia and Tristan,"21 (4,6,5,6)",Cha-cha-cha,"""Don't Cha"" - The Pussycat Dolls",Bottom Two
Daniel and Kristina,"23 (5,6,6,6)",Charleston,"""Let's Misbehave"" - Cole Porter",Safe
Kirsty and Brendan,"20 (5,5,5,5)",Salsa,"""Can't Touch It"" - Ricki-Lee",Safe
Jay and Aliona,"31 (7,8,8,8)",Waltz,"""See the Day"" - Dee C. Lee",Safe
Iwan and Ola,"13 (2,4,4,3)",Cha-cha-cha,"""Sexy and I Know It"" - LMFAO",Eliminated
Georgia and Giovanni,"25 (6,6,6,7)",Waltz,"""Georgia on My Mind"" - Ray Charles",Safe
Ainsley and Natalie,"26 (6,7,7,6)",Salsa,"""Don't Touch My Tomatoes"" - Josephine Baker",Safe
Carol and Pasha,"20 (4,6,5,5)",Foxtrot,"""It's a Lovely Day Today"" - Irving Berlin",Safe
Kellie and Kevin,"27 (6,7,7,7)",Cha-cha-cha,"""Don't Go Breaking My Heart"" - Elton John & Kiki Dee",Safe
Anthony and Oti,"19 (4,5,5,5)",Waltz,"""If You Don't Know Me by Now"" - Simply Red",Safe
Anita and Gleb,"27 (7,8,6,6)",Charleston,"""Pencil Full of Lead"" - Paolo Nutini",Safe
Jeremy and Karen,"17 (3,5,5,4)",American Smooth,"""Happy Together"" - The Turtles",Safe
Katie and Anton,"28 (7,7,7,7)",Tango,"""Telephone"" - Martynas Levickis",Safe
Peter and Janette,"30 (7,8,7,8)",Quickstep,"""Valerie"" - Mark Ronson ft. Amy Winehouse",Safe
Helen and Aljaz,"29 (7,7,7,8)",Cha-cha-cha,"""Uptown Girl"" - Billy Joel",Safe
,,,,
Week 3: Movie Week,,,,
,,,,
"Musical Guest: Andrea Bocelli - ""Don't Cry for Me Argentina""",,,,
,,,,
Couple,Score,Dance,Music,Result
Carol and Pasha,"17 (3,5,5,4)",Quickstep,"""I'm Gonna Wash That Man Right Outa My Hair"" - from South Pacific",Safe
Anthony and Oti,"19 (4,6,5,4)",Paso Doble,"""Eye of the Tiger"" - from Rocky III",Eliminated
Katie and Anton,"20 (4,6,5,5)",Cha-cha-cha,"""Oh, Pretty Woman"" - from Pretty Woman",Safe
Kellie and Kevin,"32 (8,8,8,8)",Charleston,"""Cantina Band"" - from Star Wars",Safe
Ainsley and Natalie,"20 (3,6,6,5)",Cha-cha-cha,"""Boogie Wonderland"" - from Happy Feet",Bottom Two
Georgia and Giovanni,"27 (7,7,6,7)",Rumba,"""Writing's on the Wall"" - from Spectre",Safe
Helen and Aljaz,"32 (8,8,8,8)",Foxtrot,"""I Wanna Be Loved by You"" - from Some Like It Hot",Safe
Daniel and Kristina,"21 (4,6,6,5)",Cha-cha-cha,"""Summer Nights"" - from Grease",Safe
Kirsty and Brendan,"23 (5,6,6,6)",American Smooth,"""He's a Tramp"" - from Lady and the Tramp",Safe
Peter and Janette,"28 (7,7,7,7)",Paso Doble,"""He's a Pirate"" - from Pirates of the Caribbean",Safe
Jamelia and Tristan,"25 (6,7,6,6)",Salsa,"""Heaven Must Be Missing an Angel"" - from Charlie's Angels",Safe
Jeremy and Karen,"24 (3,7,7,7)",Charleston,"""Top Hat, White Tie and Tails"" - from Top Hat",Safe
Anita and Gleb,"29 (6,8,8,7)",American Smooth,"""Unchained Melody"" - from Ghost",Safe
Jay and Aliona,"37 (9,9,9,10)",Jive,"""You Never Can Tell/Misirlou"" - from Pulp Fiction",Safe
,,,,
Week 4,,,,
,,,,
"Musical Guest: Will Young - ""Joy""",,,,
,,,,
Couple,Score,Dance,Music,Result
Anita and Gleb,"27 (6,7,7,7)",Samba,"""Hips Don't Lie"" - Shakira",Safe
Daniel and Kristina,"23 (5,6,6,6)",American Smooth,"""Fly Me to the Moon"" - Frank Sinatra",Eliminated
Kirsty and Brendan,"21 (4,6,6,5)",Paso Doble,"""Beautiful Day"" - U2",Bottom Two
Georgia and Giovanni,"31 (7,7,9,8)",Quickstep,"""Reach"" - S Club 7",Safe
Jeremy and Karen,"20 (3,6,6,5)",Jive,"""Splish Splash"" - Bobby Darin",Safe
Kellie and Kevin,"32 (8,8,8,8)",Foxtrot,"""Dream a Little Dream of Me"" - Mama Cass",Safe
Jamelia and Tristan,"32 (8,8,8,8)",Charleston,"""Straight Up"" - Scott Bradlee's Postmodern Jukebox",Safe
Jay and Aliona,"25 (5,7,6,7)",Quickstep,"""My Generation"" - The Who",Safe
Carol and Pasha,"22 (5,6,6,5)",Paso Doble,"""Espana cani"" - Pascual Marquina Narro",Safe
Ainsley and Natalie,"26 (6,7,7,6)",Waltz,"""What a Wonderful World"" - Louis Armstrong",Safe
Helen and Aljaz,"32 (8,8,8,8)",Salsa,"""Dr. Beat"" - Miami Sound Machine",Safe
Peter and Janette,"32 (8,8,8,8)",Tango,"""Blue Monday"" - New Order",Safe
Katie and Anton,"33 (9,8,9,9)",Viennese Waltz,"""If I Can Dream"" - Elvis Presley",Safe
,,,,
Week 5,,,,
,,,,
"Musical Guest: Bryan Adams - ""Brand New Day""",,,,
,,,,
Couple,Score,Dance,Music,Result
Georgia and Giovanni,"31 (7,8,8,8)",Salsa,"""You Make Me Feel (Mighty Real)"" - Sylvester",Safe
Carol and Pasha,"21 (4,6,6,5)",Viennese Waltz,"""I've Been Loving You Too Long"" - Seal",Safe
Anita and Gleb,"32 (8,8,8,8)",Tango,"""Sweet Desposition"" - The Temper Trap",Safe
Peter and Janette,"29 (7,7,8,7)",Rumba,"""Thinking Out Loud"" - Ed Sheeran",Safe
Kirsty and Brendan,"29 (7,7,8,7)",Viennese Waltz,"""This Year's Love"" - David Gray",Safe
Ainsley and Natalie,"21 (4,6,6,5)",Jive,"""Shake, Rattle and Roll"" - Bill Haley & His Comets",Eliminated
Jamelia and Tristan,"26 (5,7,7,7)",Foxtrot,"""Because You Loved Me"" - Celine Dion",Bottom Two
Katie and Anton,"21 (4,6,6,5)",Salsa,"""It Had Better Be Tonight"" - Michael Buble",Safe
Jeremy and Karen,"18 (3,5,6,4)",Waltz,"""She"" - Elvis Costello",Safe
Helen and Aljaz,"35 (9,9,8,9)",Quickstep,"""You Can't Hurry Love"" - The Supremes",Safe
Jay and Aliona,"33 (8,9,8,8)",Paso Doble,"""It's My Life"" - Bon Jovi",Safe
Kellie and Kevin,"35 (8,9,9,9)",Jive,"""One Way or Another (Teenage Kicks)"" - One Direction",Safe
,,,,
Week 6: Halloween Week,,,,
,,,,
"Musical Guest: James Morrison - ""Demons""",,,,
,,,,
Couple,Score,Dance,Music,Result
Katie and Anton,"21 (4,6,6,5)",Paso Doble,"""The Phantom of the Opera"" - from The Phantom of the Opera",Safe
Kirsty and Brendan,"17 (3,5,5,4)",Charleston,"""Bad Romance"" - Scott Bradlee's Postmodern Jukebox",Eliminated
Jeremy and Karen,"22 (4,6,6,6)",Salsa,"""Thriller"" - Michael Jackson",Safe
Anita and Gleb,"29 (6,8,8,7)",Waltz,"""Once Upon a Dream"" - Lana Del Rey",Safe
Jamelia and Tristan,"26 (6,6,7,7)",Jive,"""Time Warp"" - from The Rocky Horror Picture Show",Bottom Two
Jay and Aliona,"34 (8,9,8,9)",American Smooth,"""Li'l Red Riding Hood"" - Sam the Sham and the Pharaohs",Safe
Kellie and Kevin,"28 (7,7,7,7)",Paso Doble,"""Hedwig's Theme/School's Out"" - John Williams/Alice Cooper",Safe
Carol and Pasha,"12 (2,4,4,3)",Rumba,"""I Think I Love You"" - The Patridge Family",Safe
Georgia and Giovanni,"35 (8,9,9,9)",Tango,"""Ghostbusters"" - Ray Parker Jr.",Safe
Peter and Janette,"28 (7,7,7,7)",Foxtrot,"""Ghost"" - Ella Henderson",Safe
Helen and Aljaz,"34 (8,9,8,9)",Samba,"""Take Your Mama"" - Scissor Sisters",Safe
,,,,
Week 7,,,,
,,,,
"Musical Guest: Seal - ""Every Time I'm With You""",,,,
,,,,
Couple,Score,Dance,Music,Result
Peter and Janette,"38 (9,10,10,9)",Charleston,"""Do Your Thing"" - Basement Jaxx",Safe
Jamelia and Tristan,"28 (7,7,7,7)",Viennese Waltz,"""Trouble"" - Ray LaMontagne",Safe
Carol and Pasha,"17 (3,5,5,4)",American Smooth,"""Man! I Feel Like a Woman!"" - Shania Twain",Eliminated
Helen and Aljaz,"31 (8,8,7,8)",Rumba,"""Hello"" - Adele",Safe
Jay and Aliona,"34 (8,9,8,9)",Argentine Tango,"""Diferente"" - Gotan Project",Safe
Katie and Anton,"26 (6,7,7,6)",Quickstep,"""42nd Street"" - from 42nd Street",Safe
Anita and Gleb,"34 (8,8,9,9)",Jive,"""The Boy Does Nothing"" - Alesha Dixon",Safe
Kellie and Kevin,"32 (8,8,8,8)",Waltz,"""Love Ain't Here Anymore"" - Take That",Bottom Two
Jeremy and Karen,"21 (4,6,6,5)",Tango,"""Go West"" - Village People",Safe
Georgia and Giovanni,"35 (8,9,9,9)",Samba,"""Volare"" - Gipsy Kings",Safe
,,,,
Week 8,,,,
,,,,
"Musical Guest: Years & Years - ""King"" and Brandon Flowers - ""Still Want You""",,,,
,,,,
Couple,Score,Dance,Music,Result
Anita and Gleb,"32 (8,8,8,8)",Quickstep,"""Don't Get Me Wrong"" - The Pretenders",Safe
Jay and Aliona,"30 (6,8,8,8)",Foxtrot,"""Lay Me Down"" - Sam Smith",Safe
Jamelia and Tristan,"26 (5,7,7,7)",Samba,"""A Little Respect"" - Erasure",Bottom Two
Helen and Aljaz,"34 (8,9,8,9)",Tango,"""Hold Back the River"" - James Bay",Safe
Katie and Anton,"31 (7,8,8,8)",Rumba,"""Never, Never, Never"" - Shirley Bassey",Safe
Kellie and Kevin,"33 (9,8,7,9)",Samba,"""Boom! Shake the Room"" - DJ Jazzy Jeff & The Fresh Prince",Safe
Peter and Janette,"34 (8,9,8,9)",Viennese Waltz,"""You're My World"" - Cilla Black",Safe
Georgia and Giovanni,"39 (9,10,10,10)",Charleston,"""Hot Honey Rag"" - from Chicago",Safe
Jeremy and Karen,"21 (4,6,6,5)",Quickstep,"""Going Underground"" - The Jam",Eliminated
,,,,
Week 9: Blackpool Week,,,,
,,,,
"Musical Guest: Anastacia - ""I'm Outta Love"" and Take That - ""Hey Boy""",,,,
,,,,
Couple,Score,Dance,Music,Result
Jay and Aliona,"36 (9,9,9,9)",Salsa,"""Cuba"" - Gibson Brothers",Safe
Jamelia and Tristan,"31 (7,8,8,8)",Quickstep,"""I'm a Believer"" - The Monkees",Eliminated
Anita and Gleb,"37 (9,10,9,9)",Paso Doble,"""Malaguena"" - Connie Francis",Safe
Katie and Anton,"35 (8,9,9,9)",American Smooth,"""Ain't That a Kick in the Head?"" - Dean Martin",Safe
Peter and Janette,"29 (6,7,8,8)",Jive,"""RIver Deep, Mountain High"" - Ike & Tina Turner",Bottom Two
Georgia and Giovanni,"38 (9,9,10,10)",American Smooth,"""I Have Nothing"" - Whitney Houston",Safe
Helen and Aljaz,"34 (8,9,8,9)",Charleston,"""Anything Goes"" - from Anything Goes",Safe
Kellie and Kevin,"37 (9,9,9,10)",Quickstep,"""9 to 5"" - Dolly Parton",Safe
,,,,
Week 10,,,,
,,,,
"Musical Guest: Adam Lambert - ""Another Lonely Night"" and Il Divo - ""Quien Sera? (Sway)""",,,,
,,,,
Couple,Score,Dance,Music,Result
Kellie and Kevin,"34 (8,8,9,9)",Salsa,"""I Want You Back"" - The Jackson 5",Bottom Two
Katie and Anton,"32 (7,8,8,9)",Argentine Tango,"""Libertango"" - Bond",Safe
Helen and Aljaz,"39 (9,10,10,10)",Viennese Waltz,"""At Last"" - Etta James",Safe
Jay and Aliona,"38 (9,10,9,10)",Tango,"""When Doves Cry"" - Prince",Safe
Peter and Janette,"31 (7,8,8,8)",American Smooth,"""I Get the Sweetest Feeling"" - Jackie Wilson",Eliminated
Anita and Gleb,"31 (7,8,7,9)",Rumba,"""Read All About It, Pt. III"" - Emeli Sande",Safe
Georgia and Giovanni,"33 (8,8,8,9)",Paso Doble,"""The Final Countdown"" - Europe",Safe
"Peter and Janette, Kellie and Kevin, Jay and Aliona, Anita and Gleb, Katie and Anton, Georgia and Giovanni, Helen and Aljaz","1,2,3,4,5,6,7",Quickstep-a-thon,"""Sing Sing Sing"" - The Andrews Sisters",
,,,,
Week 11: Musicals Week,,,,
,,,,
"Musical Guest: Josh Groban - ""Over the Rainbow""",,,,
,,,,
Couple,Score,Dance,Music,Result
Georgia and Giovanni,"36 (9,9,9,9)",Foxtrot,"""Beauty and the Beast"" - from Beauty and the Beast",Bottom Two
Anita and Gleb,"31 (6,8,9,8)",Argentine Tango,"""Cell Block Tango"" - from Chicago",Safe
Kellie and Kevin,"36 (9,9,9,9)",Viennese Waltz,"""Oom-Pah-Pah"" - from Oliver!",Safe
Jay and Aliona,"39 (9,10,10,10)",Rumba,"""Falling Slowly"" - from Once",Safe
Katie and Anton,"35 (8,9,9,9)",Foxtrot,"""Maybe This Time"" - from Cabaret",Safe
Helen and Aljaz,"34 (8,8,9,9)",Paso Doble,"""At the End of the Day"" - from Les Miserables",Eliminated
,,,,
Week 12: Semi-final,,,,
,,,,
"Musical Guest: Kylie Minogue - ""I'm Gonna Be Warm This Winter""",,,,
,,,,
Couple,Score,Dance,Music,Result
Katie and Anton,"25 (4,7,7,7)",Charleston,"""Too Darn Hot"" - from Kiss Me, Kate",Bottom Two
,"31 (8,9,7,7)",Waltz,"""O mio babbino caro"" - Giacomo Puccini",
Jay and Aliona,"34 (8,9,8,9)",Viennese Waltz,"""Have You Ever Really Loved a Woman?"" - Bryan Adams",Safe
,"37 (9,9,9,10)",Charleston,"""Doctor Jazz"" - from Jelly's Last Jam",
Georgia and Giovanni,"33 (8,8,8,9)",Cha-cha-cha,"""I Will Survive"" - Gloria Gaynor",Safe
,"38 (9,10,9,10)",Viennese Waltz,"""Runaway"" - The Corrs",
Anita and Gleb,"32 (7,8,8,9)",Foxtrot,"""New York, New York"" - Frank Sinatra",Eliminated
,"32 (8,8,8,8)",Salsa,"""Feel This Moment"" - Pitbull ft. Christina Aguilera",
Kellie and Anton,"34 (9,8,9,8)",Rumba,"""Songbird"" - Eva Cassidy",Safe
,"39 (9,10,10,10)",American Smooth,"""Let's Face the Music and Dance"" - Irving Berlin",
,,,,
"For the Dance Off, Anita and Gleb chose to dance their Salsa, while Katie and Anton chose to dance their Waltz.",,,,
,,,,
Week 13: Final,,,,
,,,,
"Musical Guest: Ellie Goulding - ""Love Me Like You Do""",,,,
,,,,
Show 1,,,,
,,,,
Couple,Score,Dance,Music,Result
Jay and Aliona,"36 (9,9,9,9)",Quickstep,"""My Generation"" - The Who",Safe
,"35 (8,9,9,9)",Showdance,"""Can't Feel My Face"" - The Weeknd",
Georgia and Giovanni,"36 (9,9,9,9)",Rumba,"""Writing's on the Wall"" - from Spectre",Safe
,"36 (9,9,9,9)",Showdance,"""Fix You"" - Coldplay",
Kellie and Kevin,"40 (10,10,10,10)",Tango,"""You Really Got Me"" - The Kinks",Safe
,"40 (10,10,10,10)",Showdance,"""The Ding-Dong Daddy of the D-Car Line"" - Cherry Poppin' Daddies",
Katie and Anton,"31 (7,8,8,8)",Quickstep,"""42nd Street"" - from 42nd Street",Eliminated
,"31 (7,8,8,8)",Showdance,"""O Fortuna"" - Carl Orff",
,,,,
Show 2,,,,
,,,,
Couple,Score,Dance,Music,Result
Jay and Aliona,"39 (9,10,10,10)",Paso Doble,"""It's My Life"" - Bon Jovi",Winner
Georgia and Giovanni,"40 (10,10,10,10)",Charleston,"""Hot Honey Rag"" - from Chicago",2nd Place
Kellie and Kevin,"39 (9,10,10,10)",Charleston,"""Cantina Band"" - from Star Wars",2nd Place
