Dennis and Izabela,"22 (4,6,6,6)",Jive,"""Jailhouse Rock"" - Elvis Presley",Safe
Patsy and Anton,"34 (8,8,9,9)",Tango,"""Una Musica Brutal"" - Gotan Project",Safe
Will and Hanna,"25 (6,5,7,7)",Jive,"""Man! I Feel Like a Woman"" - Shania Twain",Bottom Two
Colin and Erin,"26 (7,5,7,7)",Tango,"""Ride It"" - Geri Halliwell",Safe
Gloria and Darren,"19 (3,4,6,6)",Jive,"""Build Me Up Buttercup"" - The Foundations",Eliminated
James and Camilla,"28 (6,7,8,7)",Tango,"""Mein Herr"" - Liza Minnelli",Safe
Fiona and Brendan,"16 (2,4,5,5)",Jive,"""Hit the Road Jack"" - Ray Charles",Safe
Darren and Lilia,"33 (8,9,8,8)",Tango,"""From Russia with Love"" - Matt Monro",Safe
,,,,
Week 4,,,,
,,,,
"Musical Guest: Katie Melua - ""Just Like Heaven""",,,,
,,,,
Couple,Score,Dance,Music,Result
Colin and Erin,"31 (8,7,8,8)",Paso Doble,"""Thriller"" - Michael Jackson",Safe
Zoe and Ian,"36 (9,9,9,9)",Foxtrot,"""Isn't She Lovely"" - Stevie Wonder",Safe
Dennis and Izabela,"15 (2,3,5,5)",Paso Doble,"""Eye of the Tiger"" - Survivor",Bottom Two
Will and Hanna,"34 (8,8,9,9)",Foxtrot,"""Dream a Little Dream of Me"" - The Beautiful South",Safe
James and Camilla,"29 (7,8,7,7)",Paso Doble,"""Romeo and Juliet"" - Royal Philharmonic Orchestra",Safe
Fiona and Brendan,"20 (3,5,6,6)",Foxtrot,"""Ain't That a Kick in the Head?"" - Robbie Williams",Eliminated
Bill and Karen,"25 (5,6,7,7)",Paso Doble,"""Carnival de Paris"" - Dario G",Safe
Patsy and Anton,"31 (7,8,8,8)",Foxtrot,"""You're Nobody till Somebody Loves You"" - Dean Martin",Safe
Darren and Lilia,"34 (8,9,9,8)",Paso Doble,"""Don't Let Me Be Misunderstood"" - The Animals",Safe
,,,,
Week 5,,,,
,,,,
"Musical Guest: Beverley Knight and Jools Holland - ""Where in the World""",,,,
,,,,
Couple,Score,Dance,Music,Result
Darren and Lilia,"28 (6,7,8,7)",Viennese Waltz,"""End of the Road"" - Boyz II Men",Safe
Dennis and Izabela,"23 (5,5,6,7)",Samba,"""La Bamba"" - Los Lobos",Eliminated
Will and Hanna,"23 (4,6,6,7)",Viennese Waltz,"""Somebody to Love"" - Queen",Bottom Two
Colin and Erin,"32 (8,8,8,8)",Samba,"""Naughty Girl"" - Beyonce",Safe
Bill and Karen,"27 (6,7,7,7)",Viennese Waltz,"""Golden Brown"" - The Stranglers",Safe
Patsy and Anton,"26 (6,6,7,7)",Samba,"""Going Back to My Roots"" - Odyssey",Safe
James and Camilla,"29 (5,8,8,8)",Viennese Waltz,"""Mr. Bojangles"" - Neil Diamond",Safe
Zoe and Ian,"35 (8,9,9,9)",Samba,"""Aquarius"" - The Fifth Dimension",Safe
,,,,
Week 6,,,,
,,,,
"Musical Guest: Will Young - ""Happiness""",,,,
,,,,
Couple,Score,Dance,Music,Result
James and Camilla,"20 (5,4,6,5)",Jive,"""Why Do Fools Fall in Love"" - Diana Ross",Safe
Zoe and Ian,"36 (8,9,9,10)",Quickstep,"""Almost Like Being in Love"" - Nat King Cole",Safe
Bill and Karen,"17 (2,5,6,4)",Rumba,"""Ain't No Sunshine"" - Bill Withers",Safe
Will and Hanna,"28 (6,6,9,7)",Tango,"""Pretty Woman"" - Roy Orbison",Eliminated
Patsy and Anton,"31 (7,8,8,8)",Quickstep,"""Lover Come Back to Me"" - Dinah Washington",Bottom Two
Darren and Lilia,"30 (7,7,8,8)",Jive,"""Everybody Needs Somebody to Love"" - The Blues Brothers",Safe
Colin and Erin,"32 (8,8,8,8)",Foxtrot,"""New York, New York"" - Frank Sinatra",Safe
,,,,
Week 7,,,,
,,,,
"Musical Guest: Pussycat Dolls - ""Sway""",,,,
,,,,
Couple,Score,Dance,Music,Result
Bill and Karen,"25 (6,6,7,6)",Waltz,"""What the World Needs Now Is Love"" - Dionne Warwick",Eliminated
Patsy and Anton,"24 (6,4,7,7)",Cha-cha-cha,"""A Little Less Conversation"" - JXL",Bottom Two
Colin and Erin,"34 (9,9,8,8)",Viennese Waltz,"""Stop!"" - Sam Brown",Safe
Zoe and Ian,"38 (9, 10, 9, 10)",Tango,"""Tango Argentino"" - Mario Battaini",Safe
Darren and Lilia,"34 (8,8,9,9)",Foxtrot,"""Big Spender"" - Shirley Bassey",Safe
James and Camilla,"32 (7,8,9,8)",Waltz,"""Together Again"" - Buck Owens",Safe
,,,,
Week 8,,,,
,,,,
"Musical Guest: Cliff Richard - ""Do You Wanna Dance""",,,,
,,,,
Couple,Score,Dance,Music,Result
Colin and Erin,"36 (9,9,9,9)",Rumba,"""You're Beautiful"" - James Blunt",Safe
,"37 (9,10,9,9)",American Smooth,"""Me & My Shadow"" - Frank Sinatra and Sammy Davis, Jr.",
James and Camilla,"20 (4,5,6,5)",Samba,"""All Night Long"" - Lionel Richie",Safe
,"28 (7,7,7,7)",American Smooth,"""Call Me Irresponsible"" - Michael Buble",
Patsy and Anton,"27 (6,6,7,8)",Jive,"""Two Hearts"" - Phil Collins",Eliminated
,"31 (7,8,8,8)",American Smooth,"""It Had to Be You"" - Harry Connick, Jr.",
Darren and Lilia,"30 (8,7,8,7)",Rumba,"""Beautiful"" - Christina Aguilera",Safe
,"32 (8,8,8,8)",American Smooth,"""I Get the Sweetest Feeling"" - Jackie Wilson",
Zoe and Ian,"32 (8,7,8,9)",Cha-cha-cha,"""Ain't No Stoppin' Us Now"" - Edwin Starr",Bottom Two
,"36 (9,9,9,9)",American Smooth,"""Passing Strangers"" - Sarah Vaughan",
,,,,
Week 9,,,,
,,,,
"Musical Guest: Sugababes - ""Ugly""",,,,
,,,,
Couple,Score,Dance,Music,Result
Darren and Lilia,"35 (9,9,9,8)",Waltz,"""Your Song"" - Elton John",Safe
,"29 (6,7,9,7)",Samba,"""You to Me Are Everything"" - The Real Thing",
Zoe and Ian,"36 (9,9,9,9)",Viennese Waltz,"""Always and Forever"" - Heatwave",Bottom Two
,"33 (8,8,8,9)",Paso Doble,"""Manolita"" - Tito Schipa",
James and Camilla,"33 (8,8,9,8)",Foxtrot,"""Beyond the Sea"" - Bobby Darin",Eliminated
,"22 (4,6,7,5)",Rumba,"""Home"" - Michael Buble",
Colin and Erin,"37 (9,9,10,9)",Waltz,"""I Will Always Love You"" - Whitney Houston",Safe
,"30 (7,7,8,8)",Jive,"""Footloose"" - Kenny Loggins",
,,,,
Week 10: Final,,,,
,,,,
"Musical Guest: Bruce Forsyth - ""Let's Face the Music and Dance""",,,,
,,,,
Couple,Score,Dance,Music,Result
Colin and Erin,"39 (9,10,10,10)",Quickstep,"""Nice Work If You Can Get It"" - Bing Crosby",2nd Place
,"36 (9,9,9,9)",Rumba,"""You're Beautiful"" - James Blunt",
,N/A,Showdance,"""You're Easy to Dance With"" - Fred Astaire",
Darren and Lilia,"36 (8,9,10,9)",Foxtrot,"""Big Spender"" - Shirley Bassey",Winner
,"36 (9,9,9,9)",Paso Doble,"""Don't Let Me Be Misunderstood"" - The Animals",
,N/A,Showdance,"""A Night to Remember"" - Shalamar",
Zoe and Ian,"38 (9,10,9,10)",Tango,"""Tango Argentino"" - Mario Battaini",3rd Place
,"38 (9,9,10,10)",Samba,"""Aquarius"" - The Fifth Dimension",
,N/A,Showdance,"""America"" - from West Side Story",
