Craig and Flavia,"22 (5,6,5,6)",Tango,"""Jai Ho"" - Pussycat Dolls",
Richard and Lilia,"19 (4,5,5,5)",Waltz,"""Truly"" - Lionel Richie",
Laila and Anton,"30 (7,8,7,8)",Tango,"""El Choclo"" - Angel Villoldo",
Phil and Katya,"29 (7,8,7,7)",Waltz,"""Sam"" - Olivia Newton-John",
Jo and Brendan,"18 (3,5,5,5)",Tango,"""Let's Dance"" - David Bowie",
Ricky and Natalie,"33 (8,9,8,8)",Waltz,"""It Is You (I Have Loved)"" - Dana Glover",
,,,,
Night 2 - Latin,,,,
,,,,
Couple,Score,Dance,Music,Result
Phil and Katya,"22 (4,6,6,6)",Cha-cha-cha,"""Daddy"" - Della Reese",Safe
Craig and Flavia,"22 (5,6,5,6)",Rumba,"""Will You Still Love Me Tomorrow?"" - Amy Winehouse",Bottom Two
Laila and Anton,"25 (6,7,6,6)",Cha-cha-cha,"""Sway"" - Rosemary Clooney",Safe
Zoe and James,"31 (8,7,8,8)",Rumba,"""Out of Reach"" - Gabrielle",Safe
Jo and Brendan,"18 (3,5,5,5)",Rumba,"""Fallen"" - Lauren Wood",Safe
Richard and Lilia,"19 (4,5,5,5)",Cha-cha-cha,"""I'm Your Man"" - Wham!",Eliminated
Ricky and Natalie,"31 (8,8,8,8)",Rumba,"""Stepping Stone"" - Duffy",Safe
Natalie and Vincent,"26 (6,7,7,6)",Cha-cha-cha,"""Bang Bang"" - David Sanborn",Safe
,,,,
Week 3,,,,
,,,,
"Musical Guest: Andy Williams - ""Moon River""",,,,
,,,,
Couple,Score,Dance,Music,Result
Ali and Brian,"32 (8,8,8,8)",Quickstep,"""I Get A Kick Out Of You"" - Frank Sinatra",Safe
Lynda and Darren,"25 (5,7,7,6)",Paso Doble,"""Devil Woman"" - Cliff Richard",Bottom Two
Chris and Ola,"23 (5,6,6,6)",Quickstep,"""Dancin' Fool"" - Barry Manilow",Safe
Zoe and James,"31 (7,8,8,8)",Paso Doble,"""You've Got the Love"" - Florence and the Machine",Safe
Rav and Aliona,"20 (3,6,5,6)",Quickstep,"""We Go Together"" - John Travolta and Olivia Newton-John",Eliminated
Natalie and Vincent,"28 (6,7,8,7)",Paso Doble,"""Malaguena"" - Connie Francis",Safe
Craig and Flavia,"21 (4,6,6,5)",Quickstep,"""Peroxide Swing"" - Michael Buble",Safe
Ricky and Natalie,"35 (8,9,9,9)",Paso Doble,"""Spanish Gypsy Dance"" - Pascual Marquina",Safe
Jade and Ian,"31 (7,8,8,8)",Quickstep,"""Fascination"" - Alphabeat",Safe
Joe and Kristina,"19 (3,5,6,5)",Paso Doble,"""Livin' on a Prayer"" - Bon Jovi",Safe
Laila and Anton,"30 (8,8,7,7)",Quickstep,"""Strike Up the Band"" - Tony Bennett",Safe
Jo and Brendan,"20 (3,6,6,5)",Paso Doble,"""Because the Night"" - Patti Smith",Safe
Phil and Katya,"24 (5,6,6,7)",Quickstep,"""Put on a Happy Face"" - Tony Bennett",Safe
Ricky and Erin,"29 (7,7,8,7)",Paso Doble,"""One Vision"" - Queen",Safe
,,,,
Week 4,,,,
,,,,
"Musical Guest: Dionne Bromfield - ""Mama Said"" (with Amy Winehouse providing backing vocals)",,,,
,,,,
Couple,Score,Dance,Music,Result
Zoe and James,"33 (8,9,8,8)",Foxtrot,"""This Will Be (An Everlasting Love)"" - Natalie Cole",Safe
Chris and Ola,"25 (5,6,7,7)",Salsa,"""Micaela"" - King Bongo",Safe
Lynda and Darren,"24 (5,7,6,6)",Foxtrot,"""Calendar Girl"" - Neil Sedaka",Eliminated
Ali and Brian,"32 (8,8,8,8)",Salsa,"""Quimbara"" - Celia Cruz",Safe
Jo and Brendan,"20 (4,6,5,5)",Foxtrot,"""Crazy"" - Patsy Cline",Safe
Natalie and Vincent,"29 (7,8,7,7)",Salsa,"""You'll Be Mine (Party Time)"" - Gloria Estefan",Safe
Joe and Kristina,"20 (3,6,6,5)",Foxtrot,"""Feeling Good"" - Michael Buble",Safe
Laila and Anton,"34 (8,9,9,8)",Foxtrot,"""Just in Time"" - Frank Sinatra",Safe
Ricky and Natalie,"32 (8,8,8,8)",Salsa,"""Dancing Machine"" - The Jackson Five",Safe
Craig and Flavia,"24 (5,7,6,6)",Foxtrot,"""Sometimes When We Touch"" - Dan Hill",Bottom Two
Jade and Ian,"29 (7,7,8,7)",Salsa,"""La Isla Bonita"" - Anna Book",Safe
Ricky and Erin,"28 (6,8,7,7)",Foxtrot,"""All of Me"" - Frank Sinatra",Safe
Phil and Katya,"24 (4,7,6,7)",Salsa,"""Long Train Runnin'"" - Doobie Brothers",Safe
,,,,
Week 5,,,,
,,,,
"Musical Guest: Spandau Ballet - ""Gold""",,,,
,,,,
Couple,Score,Dance,Music,Result
Ricky and Erin,"25 (6,7,7,5)",Jive,"""The Boy from New York City"" - The Manhattan Transfer",Safe
Jade and Ian,"35 (8,9,9,9)",Viennese Waltz,"""It's a Man's Man's Man's World"" - James Brown",Safe
Ali and Brian,"29 (6,7,8,8)",Jive,"""Tutti Frutti"" - Little Richard",Safe
Jo and Brendan,"23 (5,7,6,5)",Viennese Waltz,"""Trouble"" - Ray LaMontagne",Safe
Zoe and James,"30 (7,8,8,7)",Jive,"""Tainted Love"" - Gloria Estefan",Bottom Two
Ricky and Natalie,"36 (8,9,10,9)",Viennese Waltz,"""How Can I Be Sure"" - David Cassidy",Safe
Craig and Flavia,"20 (4,6,5,5)",Jive,"""It Takes Two"" - Marvin Gaye",Safe
Joe and Kristina,"21 (4,6,6,5)",Jive,"""Rock This Town"" - Stray Cats",Eliminated
Natalie and Vincent,"27 (7,7,7,6)",Viennese Waltz,"""At Last"" - Etta James",Safe
Laila and Anton,"22 (5,7,5,5)",Jive,"""Modern Love"" - David Bowie",Safe
Phil and Katya,"27 (6,7,7,7)",Viennese Waltz,"""Mad About the Boy"" - Dinah Washington",Safe
Chris and Ola,"22 (5,6,6,5)",Jive,"""Roll Over Beethoven"" - Chuck Berry",Safe
,,,,
Week 6,,,,
,,,,
"Musical Guest: Harry Connick, Jr. - ""The Way You Look Tonight""",,,,
,,,,
Couple,Score,Dance,Music,Result
Jade and Ian,"32 (8,8,8,8)",Samba,"""Independent Women"" - Destiny's Child",Bottom Two
Chris and Ola,"28 (7,7,7,7)",American Smooth,"""Jimmy Mack"" - Martha Reeves and the Vandellas",Safe
Phil and Katya,"25 (6,7,6,6)",Samba,"""Daddy Cool"" - Boney M.",Safe
Zoe and James,"33 (8,8,9,8)",American Smooth,"""My Girl"" - The Temptations",Safe
Craig and Flavia,"18 (3,6,4,5)",Samba,"""Give It Up"" - KC & The Sunshine Band",Safe
Ricky and Erin,"29 (7,8,7,7)",American Smooth,"""Chim Chim Cher-ee"" - Cliff Richard",Safe
Ricky and Natalie,"32 (8,8,8,8)",Samba,"""Good Lovin'"" - The Young Rascals",Safe
Natalie and Vincent,"29 (7,8,7,7)",American Smooth,"""Please Don't Talk About Me When I'm Gone"" - Dean Martin",Safe
Jo and Brendan,"14 (2,5,3,4)",Samba,"""Superstition"" - Stevie Wonder",Eliminated
Ali and Brian,"37 (9,9,9,10)",American Smooth,"""A Foggy Day in London Town"" - Michael Buble",Safe
Laila and Anton,"28 (7,7,7,7)",Samba,"""He's the Greatest Dancer"" - Sister Sledge",Safe
,,,,
Week 7,,,,
,,,,
"Musical Guest: Bee Gees - ""You Should Be Dancing""",,,,
,,,,
Couple,Score,Dance,Music,Result
Natalie and Vincent,"30 (7,8,7,8)",Jive,"""Good Golly Miss Molly"" - Little Richard",Safe
Ali and Brian,"33 (8,9,8,8)",Paso Doble,"""El Gato Montes"" - Ramon Cortez Pasodoble Orchestra",Bottom Two
Craig and Flavia,"24 (5,7,7,5)",Waltz,"""Don't Let the Sun Go Down on Me"" - Elton John",Safe
Chris and Ola,"29 (7,8,7,7)",Cha-cha-cha,"""Shake Your Groove Thing"" - Peaches & Herb",Safe
Jade and Ian,"35 (8,9,9,9)",Foxtrot,"""A Recipe for Making Love"" - Harry Connick, Jr.",Safe
Zoe and James,"32 (7,8,9,8)",Samba,"""Boogie Nights"" - Heatwave",Eliminated
Ricky and Erin,"24 (4,8,7,5)",Rumba,"""License To Kill"" - Gladys Knight",Safe
Laila and Anton,"33 (8,9,8,8)",Viennese Waltz,"""Once Around the Block"" - Badly Drawn Boy",Safe
Phil and Katya,"30 (7,7,8,8)",Tango,"""Back to Black"" - Amy Winehouse",Safe
Ricky and Natalie,"39 (9,10,10,10)",Quickstep,"""Down With Love"" - Holly Palmer and Michael Buble",Safe
,,,,
Week 8: Blackpool Week,,,,
,,,,
"Musical Guest: Rod Stewart - ""It's the Same Old Song""",,,,
,,,,
Couple,Score,Dance,Music,Result
Ricky and Natalie,"35 (8,9,9,9)",Tango,"""You Really Got Me"" - The Kinks",Safe
Natalie and Vincent,"31 (7,8,8,8)",Quickstep,"""Tu Vuo Fa L'Americano"" - Fiorello",Safe
Jade and Ian,"33 (8,8,9,8)",Jive,"""Flip, Flop, Fly"" - The Blues Brothers",Safe
Ali and Brian,"40 (10,10,10,10)",Viennese Waltz,"""Do Right Woman, Do Right Man"" - Etta James",Safe
Ricky and Erin,"25 (6,7,6,6)",Salsa,"""Acuyuye"" - D.L.G",Bottom Two
Laila and Anton,"30 (7,7,8,8)",Paso Doble,"""Layla"" - Derek and the Dominos",Safe
Phil and Katya,"28 (6,8,7,7)",Rumba,"""Maybe I'm Amazed"" - Paul McCartney",Safe
Chris and Ola,"34 (8,9,9,8)",Foxtrot,"""I Could Have Danced All Night"" - Frank Sinatra",Safe
Craig and Flavia,"17 (3,5,4,5)",Cha-cha-cha,"""Easy Lover"" - Phil Collins",Eliminated
,,,,
Week 9,,,,
,,,,
"Musical Guest: Cast of Jersey Boys - ""Beggin'""",,,,
,,,,
Couple,Score,Dance,Music,Result
Phil and Katya,"31 (7,8,8,8)",American Smooth,"""Come Fly with Me"" - Frank Sinatra",Eliminated
Ricky and Natalie,"35 (8,9,9,9)",Jive,"""Rip It Up"" - Little Richard",Safe
Ricky and Erin,"29 (7,8,7,7)",Viennese Waltz,"""Nights in White Satin"" - The Moody Blues",Bottom Two
Chris and Ola,"30 (6,8,9,7)",Paso Doble,"""I Believe in a Thing Called Love"" - The Darkness",Safe
Laila and Anton,"22 (3,7,6,6)",Rumba,"""Rule the World"" - Take That",Safe
Natalie and Vincent,"34 (8,9,9,8)",Foxtrot,"""Magic Moments"" - Perry Como",Safe
Ali and Brian,"35 (9,8,9,9)",Cha-cha-cha,"""I Gotta Feeling"" - The Black Eyed Peas",Safe
Jade and Ian,did not perform,Tango,"""A View to a Kill"" - Duran Duran",Injured
,,,,
"Jade picked up an injury during dress rehearsal and was unable to perform on the live show. However, she performed it in the final when she recovered from injury.",,,,
Laila only performed half of her Rumba due to an injury backstage. The judges scored the dance just on what they saw.,,,,
Bruce Forsyth did not attend the live show due to influenza. Ronnie Corbett stepped in as guest host.,,,,
,,,,
Week 10,,,,
,,,,
"Musical Guest: Dame Shirley Bassey - ""This Time""",,,,
,,,,
Couple,Score,Dance,Music,Result
Ali and Brian,"35 (8,9,9,9)",Foxtrot,"""Haven't Met You Yet"" - Michael Buble",Safe
Natalie and Vincent,"26 (6,7,8,5)",Samba,"""Holiday"" - Madonna",Safe
Chris and Ola,"29 (7,8,7,7)",Viennese Waltz,"""A New Day Has Come"" - Celine Dion",Safe
Ricky and Natalie,"36 (9,8,10,9)",American Smooth,"""Over the Rainbow"" - Eva Cassidy",Safe
Laila and Anton,"29 (6,8,7,8)",Waltz,"""Fascination"" - Nat King Cole",Bottom Two
Ricky and Erin,"22 (5,6,6,5)",Tango,"""U Got the Look"" - Prince",Eliminated
Jade and Ian,did not perform,Rumba,did not perform,Withdrew
,,,,
Jade and her partner Ian had to withdraw from the competition due to a number of weeks not being able to perform due to an ankle injury.,,,,
,,,,
Week 11,,,,
,,,,
"Musical Guest: James Morrison and Nelly Furtado - ""Broken Strings""",,,,
,,,,
Couple,Score,Dance,Music,Result
Chris and Ola,"34 (8,8,9,9)",Charleston,"""Fat Sam's Grand Slam"" - Bugsy Malone",Safe
Ricky and Natalie,"31 (7,8,8,8)",Rock 'n' Roll,"""Hound Dog"" - Elvis Presley",Bottom Two
Ali and Brian,"37 (9,9,10,9)",Charleston,"""Pencil Full of Lead"" - Paolo Nutini",Safe
Natalie and Vincent,"26 (5,7,7,7)",Rock 'n' Roll,"""Long Tall Sally"" - Little Richard",Eliminated
Laila and Anton,"31 (6,9,8,8)",Charleston,"""Yes Sir, That's My Baby"" - Firehouse Five Plus Two",Safe
"Ali and Brian, Chris and Ola, Laila and Anton, Natalie and Vincent, Ricky and Natalie","10,7,8,7,9",Viennese Waltz,"""Piano Man"" - Billy Joel",
,,,,
Week 12,,,,
,,,,
"Individual judges scores are given (in parenthesis) in this order from left to right: Craig Revel Horwood, Darcey Bussell, Len Goodman, Alesha Dixon and Bruno Tonioli.",,,,
,,,,
"Musical Guest: Bette Midler - ""The Rose""",,,,
,,,,
Couple,Score,Dance,Music,Result
Ali and Brian,"42 (8,9,8,9,8)",Tango,"""Born to Be Wild"" - Steppenwolf",Safe
,"44 (9,9,8,9,9)",Samba,"""Change"" - Daniel Merriweather",
Laila and Anton,"33 (6,6,7,7,7)",American Smooth,"""My Kind of Girl"" - Matt Monro",Eliminated
,"26 (5,5,6,5,5)",Salsa,"""Cogele el Gusto"" - Wayne Corbea",
Chris and Ola,"41 (8,8,8,9,8)",Waltz,"""At This Moment"" - Billy Vera and the Beaters",Safe
,"39 (8,8,8,8,7)",Samba,"""Cuba"" - Gibson Brothers",
Ricky and Natalie,"48 (9,9,10,10,10)",Foxtrot,"""Too Marvelous for Words"" - Frank Sinatra",Bottom Two
,"47 (9,10,9,10,9)",Cha-cha-cha,"""Sunshine of Your Love"" - Spanky Wilson",
,,,,
Week 13,,,,
,,,,
"Musical Guest: Lily Allen - ""Not Fair""",,,,
,,,,
Couple,Score,Dance,Music,Result
Chris and Ola,"38 (7,7,8,8,8)",Rumba,"""Total Eclipse of the Heart"" - Bonnie Tyler",Safe
,"42 (8,8,9,9,8)",Argentine Tango,"""Bust Your Windows"" - Jazmine Sullivan",
Ali and Brian,"42 (8,8,9,8,9)",Argentine Tango,"""Pa Bailar"" - Bajofondo Tango Club",Eliminated
,"50 (10,10,10,10,10)",American Smooth,"""Come Dance with Me"" - Frank Sinatra",
Ricky and Natalie,"47 (9,9,10,9,10)",Waltz,"""Kissing You"" - Des'ree",Safe
,"49 (9,10,10,10,10)",Argentine Tango,"""Verano Porteno"" - Astor Piazzolla",
,,,,
Week 14: Final,,,,
,,,,
"Musical Guest: Alesha Dixon and Bruce Forsyth - ""Something's Gotta Give""",,,,
,,,,
Show 1,,,,
,,,,
Couple,Score,Dance,Music,
Ricky and Natalie,"50 (10,10,10,10,10)",Quickstep,"""Down with Love"" - Holly Palmer and Michael Buble",
Chris and Ola,"46 (9,9,9,10,9)",Foxtrot,"""I Could Have Danced All Night"" - Frank Sinatra",
Chris and Ola,"44 (8,9,9,9,9)",Lindy Hop,"""Sing, Sing, Sing"" - Louis Prima",
Ricky and Natalie,"43 (8,8,9,9,9)",,,
,,,,
Show 2,,,,
,,,,
Couple,Score,Dance,Music,Result
Chris and Ola,"50 (10,10,10,10,10)",Charleston,"""Fat Sam's Grand Slam"" - Bugsy Malone",Winner
,"46 (9,9,9,10,9)",Showdance,"""Do You Love Me"" - The Contours",
Ricky and Natalie,"48 (9,10,9,10,10)",Cha-cha-cha,"""Sunshine of Your Love"" - Spanky Wilson",2nd Place
,"49 (10,9,10,10,10)",Showdance,"""Last Dance"" - Donna Summer",
