"Musical Guest: Kenny Wormald & Julianne Hough - ""Holding Out for a Hero"" / ""Footloose"" and Susan Boyle - ""Unchained Melody""",,,,
,,,,
Couple,Score,Dance,Music,Result
Holly and Artem,"30 (7,8,7,8)",Tango,"""Cell Block Tango"" - from Chicago",Safe
Dan and Katya,"24 (5,7,6,6)",Viennese Waltz,"""Somebody to Love"" - from We Will Rock You",Eliminated
Anita and Robin,"27 (6,7,7,7)",Jive,"""You Can't Stop the Beat"" - from Hairspray",Safe
Alex and James,"32 (8,8,8,8)",Viennese Waltz,"""Memory"" - from Cats",Safe
Rory and Erin,"31 (7,8,8,8)",Quickstep,"""Top Hat, White Tie and Tails"" - from Top Hat",Safe
Lulu and Brendan,"26 (5,7,7,7)",Rumba,"""All I Ask of You"" - from The Phantom of the Opera",Safe
Nancy and Anton,"20 (4,5,5,6)",Tango,"""Be Italian"" - from Nine",Bottom Two
Audley and Natalie,"24 (5,6,6,7)",Quickstep,"""Too Darn Hot"" - from Kiss Me, Kate",Safe
Robbie and Ola,"30 (7,7,8,8)",Tango,"""Gimme! Gimme! Gimme! (A Man After Midnight)"" - from Mamma Mia!",Safe
Russell and Flavia,"28 (6,7,7,8)",Foxtrot,"""Don't Rain on My Parade"" - from Funny Girl",Safe
Jason and Kristina,"36 (9,9,9,9)",Tango,"""I Will Survive"" - from Priscilla, Queen of the Desert",Safe
Chelsee and Pasha,"30 (6,8,8,8)",Cha-cha-cha,"""Beggin'"" - from Jersey Boys",Safe
Harry and Aliona,"33 (8,8,9,8)",Jive,"""Greased Lightnin'"" - from Grease",Safe
,,,,
Week 4,,,,
,,,,
"Musical Guest: Caro Emerald - ""That Man""",,,,
,,,,
Couple,Score,Dance,Music,Result
Jason and Kristina,"27 (6,7,7,7)",Paso Doble,"""I Want It All"" - Queen",Safe
Alex and James,"25 (4,7,7,7)",Rumba,"""Run"" - Leona Lewis",Safe
Rory and Erin,"24 (4,7,6,7)",Cha-cha-cha,"""Dance to the Music"" - Sly and the Family Stone",Eliminated
Audley and Natalie,"25 (6,7,6,6)",Foxtrot,"""I Just Don't Know What to Do with Myself"" - Dusty Springfield",Safe
Nancy and Anton,"18 (3,5,5,5)",Paso Doble,"""Rodrigo's Guitar Concerto"" - Joaquin Rodrigo",Bottom Two
Lulu and Brendan,"25 (5,6,7,7)",Samba,"""Sir Duke"" - Stevie Wonder",Safe
Holly and Artem,"30 (7,7,8,8)",Viennese Waltz,"""Cry Me Out"" - Pixie Lott",Safe
Chelsee and Pasha,"36 (9,9,9,9)",Quickstep,"""Sing Sing Sing"" - Benny Goodman",Safe
Harry and Aliona,"35 (8,8,10,9)",Waltz,"""Come Away with Me"" - Norah Jones",Safe
Anita and Robin,"32 (8,8,8,8)",American Smooth,"""I've Got You Under My Skin"" - Frank Sinatra",Safe
Robbie and Ola,"27 (5,8,7,7)",Jive,"""Love Man"" - Otis Redding",Safe
Russell and Flavia,"24 (5,6,6,7)",Tango,"""Sweet Dreams (Are Made of This)"" - Eurythmics",Safe
,,,,
Week 5: Halloween Night,,,,
,,,,
"Musical Guest: The Wanted - ""Lightning""",,,,
,,,,
Couple,Score,Dance,Music,Result
Russell and Flavia,"22 (4,6,6,6)",Samba,"""Better the Devil You Know"" - Kylie Minogue",Safe
Chelsee and Pasha,"32 (7,8,9,8)",Tango,"""Love Potion No. 9"" - The Clovers",Safe
Audley and Natalie,"20 (3,6,6,5)",Jive,"""Prologue"" - from Little Shop of Horros",Bottom Two
Alex and James,"31 (7,8,8,8)",Paso Doble,"""Bring Me to Life"" - Evanescence",Safe
Holly and Artem,"35 (8,9,9,9)",American Smooth,"""Swan Lake"" - Tchaikovsky",Safe
Nancy and Anton,"14 (2,5,3,4)",Rumba,"""Spooky"" - Dusty Springfield",Eliminated
Harry and Aliona,"34 (8,7,10,9)",Tango,"""Psycho Killer"" - Talking Heads",Safe
Robbie and Ola,"26 (4,7,8,7)",Paso Doble,"""Bad"" - Michael Jackson",Safe
Anita and Robin,"31 (7,8,8,8)",Tango,"""Devil Woman"" - Cliff Richard",Safe
Lulu and Brendan,"29 (6,7,8,8)",Paso Doble,"""Highway to Hell"" - AC/DC",Safe
Jason and Kristina,"37 (9,9,10,9)",Quickstep,"""Bewitched"" - Steve Lawrence",Safe
,,,,
Week 6,,,,
,,,,
"Individual judges scores in the chart below (in parenthesis) are listed in this order from left to right: Craig Revel Horwood, Jennifer Grey, Alesha Dixon and Bruno Tonioli.",,,,
,,,,
"Musical Guest: Westlife - ""Flying Without Wings"" and Bruce Forsyth - ""Young and Foolish""",,,,
,,,,
Couple,Score,Dance,Music,Result
Lulu and Brendan,"27 (5,8,7,7)",Tango,"""Kiss"" - Prince",Eliminated
Audley and Natalie,"27 (5,8,7,7)",Viennese Waltz,"""I'm With You"" - Avril Lavigne",Bottom Two
Harry and Aliona,"33 (8,9,8,8)",Samba,"""I Wish"" - Stevie Wonder",Safe
Anita and Robin,"31 (7,8,8,8)",Charleston,"""I Got Rhythm"" - George Gershwin",Safe
Jason and Kristina,"28 (6,8,7,7)",Rumba,"""Killing Me Softly with His Song"" - The Fugees",Safe
Alex and James,"31 (7,8,8,8)",Quickstep,"""It Don't Mean a Thing (If It Ain't Got That Swing)"" - Duke Ellington",Safe
Robbie and Ola,"29 (6,8,8,7)",Waltz,"""Love Ain't Here Anymore"" - Take That",Safe
Russell and Flavia,"24 (4,7,6,7)",Paso Doble,"""Carmen"" - Georges Bizet",Safe
Chelsee and Pasha,"36 (9,9,9,9)",Charleston,"""Five Foot Two, Eyes of Blue"" - Gene Austin",Safe
Holly and Artem,"34 (8,9,8,9)",Jive,"""Runaway Baby"" - Bruno Mars",Safe
,,,,
Week 7,,,,
,,,,
"Musical Guest: Christina Perri - ""Jar of Hearts"" and Andre Rieu & his Johann Strauss Orchestra - ""We'll Meet Again""",,,,
,,,,
Couple,Score,Dance,Music,Result
Alex and James,"31 (7,8,8,8)",Jive,"""River Deep, Mountain High"" - Ike & Tina Turner",Safe
Robbie and Ola,"31 (7,8,8,8)",American Smooth,"""Sway"" - Pussycat Dolls",Safe
Audley and Natalie,"20 (3,6,6,5)",Cha-cha-cha,"""Uptight (Everything's Alright)"" - Stevie Wonder",Eliminated
Harry and Aliona,"37 (9,8,10,10)",Argentine Tango,"""Asi se Baila el Tango"" - from Take the Lead",Safe
Jason and Kristina,"35 (8,9,9,9)",Viennese Waltz,"""Iris"" - Goo Goo Dolls",Safe
Chelsee and Pasha,"36 (9,8,10,9)",Foxtrot,"""Doesn't Mean Anything"" - Alicia Keys",Safe
Anita and Robin,"33 (7,9,8,9)",Argentine Tango,"""Tango"" - from Cirque du Soleil",Bottom Two
Holly and Brendan,"34 (8,8,9,9)",Rumba,"""Leave Right Now"" - Will Young",Safe
Russell and Flavia,"26 (5,7,7,7)",American Smooth,"""I Am What I Am"" - Gloria Gaynor",Safe
,,,,
"Due to an injury in his back, Artem missed out this week and Brendan stepped in to partner Holly. However, Artem still choreographed their routine.",,,,
,,,,
Week 8: Best of Britain-Live At Wembley,,,,
,,,,
This week's show was broadcast live from Wembley Arena.,,,,
,,,,
"Musical Guest: James Morrison & Jessie J - ""Up"" and Il Divo - ""TIme To Say Goodbye"" ",,,,
,,,,
Couple,Score,Dance,Music,Result
Robbie and Ola,"26 (5,7,7,7)",Salsa,"""Let Me Entertain You"" - Robbie Williams",Safe
Alex and James,"35 (8,9,9,9)",Tango,"""Relax"" - Frankie Goes to Hollywood",Safe
Holly and Artem,"31 (7,8,8,8)",Quickstep,"""Valerie"" - Mark Ronson ft. Amy Winehouse",Bottom Two
Anita and Robin,"27 (6,7,7,7)",Samba,"""Come On Eileen"" - Dexys Midnight Runners",Safe
Harry and Aliona,"34 (8,8,9,9)",Salsa,"""I'm Still Standing"" - Elton John",Safe
Russell and Flavia,"24 (5,6,6,7)",Jive,"""Reach"" - S Club 7",Eliminated
Chelsee and Pasha,"35 (8,9,9,9)",Samba,"""Spice Up Your Life"" - Spice Girls",Safe
Jason and Kristina,"34 (8,8,9,9)",Jive,"""Wake Me Up Before You Go-Go"" - Wham!",Safe
,,,,
Week 9,,,,
,,,,
"Musical Guest: Cee Lo Green - ""Anyway""",,,,
,,,,
Couple,Score,Dance,Music,Result
Anita and Brendan,"30 (7,8,7,8)",Cha-cha-cha,"""Uptown Girl"" - Billy Joel",Eliminated
Holly and Artem,"34 (8,8,9,9)",Foxtrot,"""Mamma Knows Best"" - Jessie J",Bottom Two
Alex and James,"29 (6,7,8,8)",Charleston,"""Me and My Baby"" - from Chicago",Safe
Robbie and Ola,"25 (5,7,7,6)",Samba,"""You Sexy Thing"" - Hot Chocolate",Safe
Chelsee and Pasha,"35 (8,9,9,9)",Argentine Tango,"""Una Musica Brutal"" - Gotan Project",Safe
Jason and Kristina,"36 (9,9,9,9)",Charleston,"""Yes Sir, That's My Baby"" - Eddie Cantor",Safe
Harry and Aliona,"39 (9,10,10,10)",Quickstep,"""Don't Get Me Wrong"" - Pretenders",Safe
"Robbie and Ola, Anita and Brendan, Holly and Artem, Jason and Kristina, Alex and James, Chelsee and Pasha, Harry and Aliona","1,2,3,4,5,6,7",Swing-a-thon,"""Chattanooga Choo Choo"" - Glenn Miller",
,,,,
"Due to injury, Robin was unable to dance this week, and Anita danced with Brendan instead.",,,,
,,,,
Week 10: Movie Night,,,,
,,,,
"Musical Guest: Alfie Boe - ""Live and Let Die"" / ""Nobody Does It Better"" / ""We Have All the time in the World""",,,,
,,,,
Couple,Score,Dance,Music,Result
Robbie and Ola,"30 (7,7,8,8)",Quickstep,"""Little Green Bag"" - George Baker Selection",Eliminated
Harry and Aliona,"36 (9,9,9,9)",Rumba,"""(Everything I Do) I Do It for You"" - Bryan Adams",Safe
Alex and James,"34 (8,8,9,9)",American Smooth,"""Oh, Pretty Woman"" - Roy Orbison",Safe
Holly and Artem,"38 (9,9,10,10)",Paso Doble,"""The Plaza of Execution"" - James Horner",Safe
Jason and Kristina,"37 (9,9,9,10)",American Smooth,"""Singin' in the Rain"" - Gene Kelly",Bottom Two
Chelsee and Pasha,"39 (9,10,10,10)",Jive,"""I'm a Believer"" - Smash Mouth",Safe
,,,,
Week 11: Semi-final,,,,
,,,,
"Musical Guest: Aloe Blacc - ""I Need a Dollar"" and Military Wives and Gareth Malone - ""Wherever You Are""",,,,
,,,,
Couple,Score,Dance,Music,Result
Harry and Aliona,"39 (9,10,10,10)",Charleston,"""I'm Just Wild About Harry"" - Peggy Lee",Safe
,"39 (9,10,10,10)",Viennese Waltz,"""This Year's Love"" - David Gray",
Alex and James,"34 (7,9,9,9)",Waltz,"""(You Make Me Feel Like A) Natural Woman"" - Aretha Franklin",Eliminated
,"31 (7,8,8,8)",Salsa,"""1-2-3"" - Gloria Estefan",
Chelsee and Pasha,"36 (8,9,10,9)",American Smooth,"""Time After Time"" - Cyndi Lauper",Safe
,"40 (10,10,10,10)",Paso Doble,"""Malaguena"" - 101 Strings Orchestra",
Holly and Artem,"36 (9,9,9,9)",Argentine Tango,"""Por una Cabeza"" - Carlos Gardel",Eliminated
,"34 (8,8,9,9)",Charleston,"""We No Speak Americano"" - Yolanda Be Cool & DCUP",
Jason and Kristina,"34 (8,9,9,8)",Samba,"""Blame It on the Boogie"" - The Jackson 5",Safe
,"40 (10,10,10,10)",Argentine Tango,"""Assassin's Tango"" - John Powell",
,,,,
Week 12: Final (Blackpool),,,,
,,,,
"Musical Guest: Jessie J - ""Price Tag""",,,,
,,,,
Show 1,,,,
,,,,
Couple,Score,Dance,Music,Result
Harry and Aliona,"40 (10,10,10,10)",Quickstep,"""Don't Get Me Wrong"" - Pretenders",Safe
,"37 (9,9,10,9)",Showdance,"""Great Balls of Fire"" - Jerry Lee Lewis",
Jason and Kristina,"38 (9,10,10,9)",Tango,"""I Will Survive"" - from Priscilla, Queen of the Desert",3rd Place
,"40 (10,10,10,10)",Showdance,"""Dancin' Fool"" - Barry Manilow",
Chelsee and Pasha,"39 (9,10,10,10)",Jive,"""I'm A Believer"" - from Shrek",Safe
,"36 (9,9,9,9)",Showdance,"""One Night Only"" - from Dreamgirls",
,,,,
Show 2,,,,
,,,,
Couple,Score,Dance,Music,Result
Harry and Aliona,"39 (9,10,10,10)",American Smooth,"""Can't Help Falling In Love"" - Michael Buble",Winner
,"40 (10,10,10,10)",Argentine Tango,"""Asi se Baila el Tango"" - from Take the Lead",
Chelsee and Pasha,"39 (9,10,10,10)",Rumba,"""Because of You"" - Kelly Clarkson",2nd Place
,"39 (9,10,10,10)",Quickstep,"""Sing Sing Sing"" - Benny Goodman",
