"Unless indicated otherwise, individual judges scores in the charts below (given in parentheses) are listed in this order from left to right: Craig Revel Horwood, Darcey Bussell, Shirley Ballas, Bruno Tonioli.",,,,
,,,,
Launch show,,,,
,,,,
"Musical guests: Shania Twain – ""Life's About to Get Good"" and Rita Ora – ""Lonely Together""",,,,
"During the show, professional dancers performed a tribute to former presenter Sir Bruce Forsyth, who died just weeks before the show began.",,,,
,,,,
Week 1,,,,
,,,,
Running order,,,,
,,,,
Couple,Score,Dance,Music,
Gemma & Aljaž,"20 (4,5,5,6)",Cha-Cha-Cha,"""There's Nothing Holdin' Me Back""—Shawn Mendes",
Brian & Amy,"16 (3,4,4,5)",Tango,"""Temptation""—Heaven 17",
Alexandra & Gorka,"24 (5,6,6,7)",Waltz,"""(You Make Me Feel Like) A Natural Woman""—Aretha Franklin",
Simon & Karen,"17 (3,5,5,4)",Paso Doble,"""Song 2""—Blur",
Charlotte & Brendan,"22 (5,5,6,6)",Foxtrot,"""The Best Is Yet to Come""—Michael Bublé",
Chizzy & Pasha,"21 (4,5,6,6)",Cha-Cha-Cha,"""Boogie Fever""—The Sylvers",
Jonnie & Oti,"20 (4,5,5,6)",Waltz,"""When I Need You""—Luther Vandross",
Joe & Katya,"29 (7,7,8,7)",Jive,"""Rockin' Robin""—Michael Jackson",
Susan & Kevin,"20 (5,5,5,5)",Viennese Waltz,"""Mad About the Boy""—Dinah Washington",
Debbie & Giovanni,"30 (8,8,7,7)",Paso Doble,"""Be Italian""—Fergie",
Davood & Nadiya,"27 (6,7,7,7)",Cha-Cha-Cha,"""Dedication to My Ex (Miss That)""—Lloyd feat. André 3000",
Ruth & Anton,"16 (3,4,4,5)",Waltz,"""This Nearly Was Mine""—Seth MacFarlane",
Rev. Richard & Dianne,"17 (2,4,6,5)",Cha-Cha-Cha,"""There Must Be an Angel (Playing with My Heart)""—Eurythmics",
Mollie & AJ,"23 (4,6,7,6)",Jive,"""Good Golly, Miss Molly""—Little Richard",
Aston & Janette,"31 (7,8,8,8)",Foxtrot,"""It Had to Be You""—Harry Connick Jr.",
,,,,
Week 2,,,,
,,,,
"Musical guest: Emeli Sandé—""Starlight""",,,,
,,,,
Running order,,,,
,,,,
Couple,Score,Dance,Music,Result
Chizzy & Pasha,"16 (3,5,4,4)",Foxtrot,"""I'm a Woman""—from Smokey Joe's Cafe",Eliminated
Aston & Janette,"32 (7,8,8,9)",Salsa,"""Despacito""—Luis Fonsi & Daddy Yankee feat. Justin Bieber",Safe
Susan & Kevin,"22 (3,6,7,6)",Charleston,"""If You Knew Susie""—Enoch Light & The Charleston City All-Stars",Safe
Charlotte & Brendan,"12 (2,4,3,3)",Cha-Cha-Cha,"""Sugar""—Maroon 5",Safe
Joe & Katya,"22 (5,6,5,6)",Tango,"""Castle on the Hill""—Ed Sheeran",Safe
Brian & Amy,"19 (3,5,5,6)",Cha-Cha-Cha,"""Shake Your Groove Thing""—Peaches & Herb",Bottom two
Gemma & Aljaž,"26 (6,6,7,7)",Waltz,"""Un Giorno Per Noi (A Time for Us)""—Josh Groban",Safe
Rev. Richard & Dianne,"17 (3,4,5,5)",American Smooth,"""Love Really Hurts Without You""—Billy Ocean",Safe
Ruth & Anton,"20 (3,5,6,6)",Charleston,"""The Charleston""—Bob Wilson and his Varsity Rhythm Boys",Safe
Simon & Karen,"19 (4,4,6,5)",Waltz,"""You'll Never Walk Alone""—Rodgers and Hammerstein",Safe
Mollie & AJ,"25 (4,6,8,7)",Tango,"""Addicted to Love""—Tina Turner",Safe
Jonnie & Oti,"29 (6,7,8,8)",Jive,"""Johnny B. Goode""—Chuck Berry",Safe
Debbie & Giovanni,"34 (8,9,9,8)",Viennese Waltz,"""She's Always a Woman""—Billy Joel",Safe
Davood & Nadiya,"27 (6,7,7,7)",Quickstep,"""Last Nite""—The Strokes",Safe
Alexandra & Gorka,"36 (9,9,9,9)",Paso Doble,"""Ven a Bailar""—Jennifer Lopez",Safe
,,,,
Judges' votes to save,,,,
,,,,
Revel Horwood: Chizzy & Pasha,,,,
Bussell: Brian & Amy,,,,
Tonioli: Brian & Amy,,,,
Ballas: Brian & Amy,,,,
,,,,
Week 3: Movie Week,,,,
,,,,
"Musical guest: Sheridan Smith—""My Man""",,,,
,,,,
Running order,,,,
,,,,
Couple,Score,Dance,Music,Result
Simon & Karen,"19 (3,5,6,5)",Quickstep,"""You've Got a Friend in Me""—from Toy Story",Bottom two
Ruth & Anton,"15 (3,5,3,4)",Rumba,"""Diamonds Are Forever""—from Diamonds Are Forever",Safe
Mollie & AJ,"30 (7,7,8,8)",American Smooth,"""Climb Ev'ry Mountain""—from The Sound of Music",Safe
Rev. Richard & Dianne,"14 (2,4,4,4)",Paso Doble,"""Flash's Theme""—from Flash Gordon",Eliminated
Debbie & Giovanni,"29 (6,8,7,8)",Quickstep,"""Let's Call the Whole Thing Off""—from Shall We Dance",Safe
Brian & Amy,"22 (5,5,6,6)",American Smooth,"""If I Only Had a Brain""—from The Wizard of Oz",Safe
Gemma & Aljaž,"31 (7,8,8,8)",Charleston,"""The Bare Necessities""—from The Jungle Book",Safe
Charlotte & Brendan,"17 (4,5,4,4)",Tango,"""Danger Zone""—from Top Gun",Safe
Jonnie & Oti,"26 (6,6,7,7)",Paso Doble,"""The Raiders March""—from the Indiana Jones films",Safe
Susan & Kevin,"20 (4,5,5,6)",Samba,"""Wonder Woman Theme""—from Wonder Woman",Safe
Joe & Katya,"32 (8,8,8,8)",Viennese Waltz,"""Somewhere My Love""—from Doctor Zhivago",Safe
Aston & Janette,"35 (8,9,9,9)",Cha-Cha-Cha,"""Can't Stop the Feeling!""—from Trolls",Safe
Alexandra & Gorka,"33 (8,8,8,9)",American Smooth,"""Wouldn't It Be Loverly""—from My Fair Lady",Safe
Davood & Nadiya,"25 (4,7,7,7)",Samba,"""Stayin' Alive""—from Saturday Night Fever",Safe
,,,,
Judges' votes to save,,,,
,,,,
Revel Horwood: Simon & Karen,,,,
Bussell: Simon & Karen,,,,
Tonioli: Simon & Karen,,,,
"Ballas: Did not vote, but would have voted to save Simon & Karen",,,,
,,,,
Week 4,,,,
,,,,
"Musical guest: Gregory Porter—""Smile""",,,,
,,,,
Running order,,,,
,,,,
Couple,Score,Dance,Music,Result
Debbie & Giovanni,"27 (6,6,7,8)",Cha-Cha-Cha,"""The Shoop Shoop Song (It's in His Kiss)""—Cher",Safe
Brian & Amy,"21 (4,6,6,5)",Paso Doble,"""I Believe in a Thing Called Love""—The Darkness",Safe
Mollie & AJ,"27 (6,7,7,7)",Salsa,"""Súbeme la Radio""—Enrique Iglesias",Safe
Davood & Nadiya,"29 (6,7,8,8)",Viennese Waltz,"""Say You Love Me""—Jessie Ware",Bottom two
Charlotte & Brendan,"19 (4,5,5,5)",Jive,"""Marry You""—Bruno Mars",Eliminated
Joe & Katya,"24 (5,7,6,6)",Cha-Cha-Cha,"""You Keep Me Hangin' On""—Human Nature",Safe
Ruth & Anton,"24 (6,6,6,6)",Tango,"""Allegretto""—Bond",Safe
Aston & Janette,"32 (7,8,8,9)",Quickstep,"""Mr. Blue Sky""—Electric Light Orchestra",Safe
Simon & Karen,"19 (4,5,5,5)",Samba,"""Copacabana""—Barry Manilow",Safe
Gemma & Aljaž,"35 (8,9,9,9)",Paso Doble,"""Viva la Vida""—Coldplay",Safe
Alexandra & Gorka,"39 (9,10,10,10)",Jive,"""Proud Mary""—Tina Turner",Safe
Jonnie & Oti,"31 (7,8,8,8)",American Smooth,"""Cry Me a River""—Michael Bublé",Safe
Susan & Kevin,"30 (7,7,8,8)",Quickstep,"""Bring Me Sunshine""—The Jive Aces",Safe
,,,,
Judges' votes to save,,,,
,,,,
Revel Horwood: Davood & Nadiya,,,,
Bussell: Davood & Nadiya,,,,
Tonioli: Davood & Nadiya,,,,
"Ballas: Did not vote, but would have voted to save Davood & Nadiya",,,,
,,,,
Week 5,,,,
,,,,
"Individual judges scores given in the chart below (given in parentheses) are listed in this order from left to right: Craig Revel Horwood, Darcey Bussell, Shirley Ballas.",,,,
,,,,
"Musical guest: The Script—""Arms Open""",,,,
,,,,
Running order,,,,
,,,,
Couple,Score,Dance,Music,Result
Davood & Nadiya,"22 (6,8,8)",Jive,"""Tell Her About It""—Billy Joel",Safe
Mollie & AJ,"24 (8,8,8)",Viennese Waltz,"""Anyone Who Had a Heart""—Cilla Black",Safe
Simon & Karen,"16 (5,5,6)",Charleston,"""Fit as a Fiddle (And Ready for Love)""—Gene Kelly",Bottom two
Debbie & Giovanni,"27 (9,9,9)",Rumba,"""Baby Can I Hold You""—Tracy Chapman",Safe
Brian & Amy,"16 (4,6,6)",Jive,"""It's Not Unusual""—Tom Jones",Eliminated
Susan & Kevin,"16 (4,5,7)",Cha-Cha-Cha,"""Shout Out to My Ex""—Little Mix",Safe
Aston & Janette,"24 (8,8,8)",Waltz,"""Can't Help Falling in Love""—Mree",Safe
Ruth & Anton,"16 (5,5,6)",Samba,"""Love Is in the Air""—John Paul Young",Safe
Gemma & Aljaž,"24 (8,8,8)",Foxtrot,"""Believe""—Madilyn Bailey",Safe
Joe & Katya,"26 (7,9,10)",Paso Doble,"""Diablo Rojo""—Rodrigo y Gabriela",Safe
Alexandra & Gorka,"23 (7,8,8)",Samba,"""Shape of You""—Ed Sheeran",Safe
Jonnie & Oti,"24 (7,8,9)",Quickstep,"""Part-Time Lover""—Stevie Wonder",Safe
,,,,
Judges' votes to save,,,,
,,,,
Revel Horwood: Simon & Karen,,,,
Bussell: Simon & Karen,,,,
"Ballas: Did not vote, but would have voted to save Simon & Karen",,,,
,,,,
Week 6: Halloween Week,,,,
,,,,
"Musical guest: Steps—""Scared of the Dark""",,,,
,,,,
Running order,,,,
,,,,
Couple,Score,Dance,Music,Result
Jonnie & Oti,"20 (4,6,5,5)",Cha-Cha-Cha,"""Troublemaker""—Olly Murs feat. Flo Rida",Safe
Ruth & Anton,"22 (4,6,6,6)",Quickstep,"""Bewitched Theme""—Steve Lawrence",Safe
Simon & Karen,"16 (2,5,5,4)",American Smooth,"""Delilah""—Tom Jones",Eliminated
Gemma & Aljaž,"30 (7,8,7,8)",Jive,"""Ever Fallen in Love (With Someone You Shouldn't've)""—Buzzcocks",Safe
Joe & Katya,"32 (8,8,8,8)",Foxtrot,"""Trouble""—Coldplay",Safe
Mollie & AJ,"27 (6,7,7,7)",Cha-Cha-Cha,"""Better the Devil You Know""—Kylie Minogue",Bottom two
Alexandra & Gorka,"35 (9,9,9,8)",Tango,"""Maneater""—Nelly Furtado",Safe
Davood & Nadiya,"25 (5,7,6,7)",Rumba,"""Wicked Game""—Chris Isaak",Safe
Susan & Kevin,"18 (3,5,5,5)",Foxtrot,"""Killer Queen""—Queen",Safe
Debbie & Giovanni,"39 (9,10,10,10)",Charleston,"""Frankie""—Sister Sledge",Safe
Aston & Janette,"38 (9,10,9,10)",Paso Doble,"""Smells Like Teen Spirit""—Nirvana",Safe
,,,,
Judges' votes to save,,,,
,,,,
Revel Horwood: Mollie & AJ,,,,
Bussell: Mollie & AJ,,,,
Tonioli: Mollie & AJ,,,,
"Ballas: Did not vote, but would have voted to save Mollie & AJ",,,,
,,,,
Week 7,,,,
,,,,
"Musical guest: Stereophonics—""Caught by the Wind""",,,,
,,,,
Running order,,,,
,,,,
Couple,Score,Dance,Music,Result
Alexandra & Gorka,"39 (9,10,10,10)",Cha-Cha-Cha,"""I've Got the Music in Me""—Marcia Hines",Safe
Mollie & AJ,"27 (6,7,7,7)",Foxtrot,"""Call Me Irresponsible""—Connie Francis",Bottom two
Joe & Katya,"36 (9,9,9,9)",Charleston,"""Alexander's Ragtime Band""—Ella Fitzgerald",Safe
Gemma & Aljaž,"26 (5,7,7,7)",Salsa,"""Sun Comes Up""—Rudimental feat. James Arthur",Safe
Aston & Janette,"25 (4,7,7,7)",Viennese Waltz,"""Who's Lovin' You""—The Jackson 5",Eliminated
Ruth & Anton,"22 (4,6,6,6)",Paso Doble,"""The Shady Dame from Seville""—Julie Andrews",Safe
Debbie & Giovanni,"40 (10,10,10,10)",Tango,"""I Gotta Feeling""—The Black Eyed Peas",Safe
Jonnie & Oti,"27 (6,7,7,7)",Salsa,"""Turn Me On""—Kevin Lyttle",Safe
Susan & Kevin,"29 (6,7,8,8)",Jive,"""This Ole House""—Shakin' Stevens",Safe
Davood & Nadiya,"35 (8,9,9,9)",American Smooth,"""This Will Be (An Everlasting Love)""—Natalie Cole",Safe
,,,,
Judges' votes to save,,,,
,,,,
Revel Horwood: Mollie & AJ,,,,
Bussell: Aston & Janette,,,,
Tonioli: Aston & Janette,,,,
Ballas: Mollie & AJ,,,,
,,,,
Week 8,,,,
,,,,
"Musical guest: Seal—""Autumn Leaves""",,,,
,,,,
Running order,,,,
,,,,
Couple,Score,Dance,Music,Result
Susan & Kevin,"27 (5,6,8,8)",Tango,"""Firework""—Katy Perry",Safe
Joe & Katya,"33 (7,8,9,9)",Rumba,"""One""—U2 & Mary J. Blige",Safe
Ruth & Anton,"18 (4,5,4,5)",Foxtrot,"""Mack the Knife""—Bobby Darin",Eliminated
Davood & Nadiya,"38 (9,9,10,10)",Charleston,"""The Lambeth Walk""—Pasadena Roof Orchestra",Safe
Gemma & Aljaž,"28 (7,7,7,7)",Viennese Waltz,"""You Don't Have to Say You Love Me""—Brenda Lee",Safe
Alexandra & Gorka,"38 (9,9,10,10)",Argentine Tango,"""Mi Confesión""—Gotan Project",Safe
Mollie & AJ,"22 (5,6,6,5)",Paso Doble,"""Layla""—Derek and the Dominos",Safe
Jonnie & Oti,"21 (4,5,6,6)",Foxtrot,"""Someone like You""—Adele",Bottom two
Debbie & Giovanni,"35 (9,9,8,9)",Salsa,"""Can't Take My Eyes Off You""—Boys Town Gang",Safe
,,,,
Judges' votes to save,,,,
,,,,
Revel Horwood: Jonnie & Oti,,,,
Bussell: Jonnie & Oti,,,,
Tonioli: Jonnie & Oti,,,,
"Ballas: Did not vote, but would have voted to save Jonnie & Oti",,,,
,,,,
Week 9: Blackpool Week,,,,
,,,,
"Musical guest: Tears for Fears—""Everybody Wants to Rule the World"" and Alfie Boe & Michael Ball—""New York, New York""",,,,
,,,,
Running order,,,,
,,,,
Couple,Score,Dance,Music,Result
Mollie & AJ,"29 (6,7,8,8)",Charleston,"""Wings""—Little Mix",Safe
Susan & Kevin,"25 (5,6,7,7)",Paso Doble,"""Scott & Fran's Paso Doble""—from Strictly Ballroom",Safe
Debbie & Giovanni,"33 (7,8,9,9)",Samba,"""Wannabe/Who Do You Think You Are""—Spice Girls",Bottom two
Jonnie & Oti,"26 (6,7,6,7)",Tango,"""Sweet Dreams (Are Made of This)""—Eurythmics",Eliminated
Gemma & Aljaž,"38 (9,9,10,10)",American Smooth,"""Downtown""—Petula Clark",Safe
Davood & Nadiya,"35 (8,9,9,9)",Paso Doble,"""Live and Let Die""—Paul McCartney and Wings",Safe
Alexandra & Gorka,"39 (9,10,10,10)",Quickstep,"""The Gold Diggers' Song (We're in the Money)""—from 42nd Street",Safe
Joe & Katya,"34 (8,8,9,9)",Salsa,"""Ride on Time""—Black Box",Safe
,,,,
Judges' votes to save,,,,
,,,,
Revel Horwood: Debbie & Giovanni,,,,
Bussell: Debbie & Giovanni,,,,
Tonioli: Debbie & Giovanni,,,,
"Ballas: Did not vote, but would have voted to save Debbie & Giovanni",,,,
,,,,
Week 10,,,,
,,,,
"Musical guest: Kelly Clarkson—""Meaning of Life""",,,,
,,,,
Running order,,,,
,,,,
Couple,Score,Dance,Music,Result
Joe & Katya,"38 (9,9,10,10)",Quickstep,"""Jumpin' Jack""—Big Bad Voodoo Daddy",Safe
Alexandra & Gorka,"32 (7,8,8,9)",Rumba,"""Halo""—Beyoncé",Bottom two
Gemma & Aljaž,"25 (6,6,6,7)",Samba,"""The River of Dreams""—Billy Joel",Safe
Mollie & AJ,"31 (7,7,8,9)",Quickstep,"""Umbrella""—The Baseballs",Safe
Davood & Nadiya,"35 (8,9,9,9)",Waltz,"""With You I'm Born Again""—Billy Preston & Syreeta Wright",Safe
Debbie & Giovanni,"38 (9,9,10,10)",Argentine Tango,"""Por una Cabeza""—Carlos Gardel & Alfredo Le Pera",Safe
Susan & Kevin,"21 (4,6,5,6)",American Smooth,"""Beyond the Sea""—Bobby Darin",Eliminated
,,,,
Judges' votes to save,,,,
,,,,
Revel Horwood: Alexandra & Gorka,,,,
Bussell: Alexandra & Gorka,,,,
Tonioli: Alexandra & Gorka,,,,
"Ballas: Did not vote, but would have voted to save Alexandra & Gorka",,,,
,,,,
Week 11: Musicals Week (Quarter-final),,,,
,,,,
"Musical guests: Leading Ladies (Amber Riley, Beverley Knight, and Cassidy Janson)—""I'm Every Woman""",,,,
,,,,
Running order,,,,
,,,,
Couple,Score,Dance,Music,Result
Gemma & Aljaž,"29 (6,7,8,8)",Quickstep,"""Hello, Dolly!""—from Hello, Dolly!",Safe
Mollie & AJ,"31 (6,7,9,9)",Rumba,"""Hopelessly Devoted to You""—from Grease",Safe
Joe & Katya,"37 (9,9,9,10)",Samba,"""Money, Money""—from Cabaret",Safe
Debbie & Giovanni,"39 (9,10,10,10)",American Smooth,"""Memory""—from Cats",Safe
Davood & Nadiya,"29 (7,8,7,7)",Argentine Tango,"""The Phantom of the Opera""—from The Phantom of the Opera",Eliminated
Alexandra & Gorka,"39 (9,10,10,10)",Charleston,"""Supercalifragilisticexpialidocious""—from Mary Poppins",Bottom two
,,,,
Judges' votes to save,,,,
,,,,
Revel Horwood: Alexandra & Gorka,,,,
Bussell: Alexandra & Gorka,,,,
Tonioli: Alexandra & Gorka,,,,
"Ballas: Did not vote, but would have voted to save Alexandra & Gorka ",,,,
,,,,
Week 12: Semi-Final,,,,
,,,,
"Musical guest: Craig David and Bastille— ""I Know You""",,,,
,,,,
Running order,,,,
,,,,
Couple,Score,Dance,Music,Result
Joe & Katya,"35 (8,9,9,9)",American Smooth,"""Have You Met Miss Jones?""—Robbie Williams",Safe
,"35 (8,9,9,9)",Argentine Tango,"""Human""—Rag'n'Bone Man",
Alexandra & Gorka,"39 (9,10,10,10)",Viennese Waltz,"""Everybody Hurts""—R.E.M.",Safe
,"40 (10,10,10,10)",Salsa,"""Finally""—CeCe Peniston",
Mollie & AJ,"24 (4,7,7,6)",Samba,"""Whenever, Wherever""—Shakira",Eliminated
,"32 (8,8,8,8)",Waltz,"""Angel""—Sarah McLachlan",
Gemma & Aljaž,"30 (7,8,7,8)",Rumba,"""Beneath Your Beautiful""—Labrinth feat. Emeli Sandé",Bottom two
,"32 (8,8,8,8)",Tango,"""My Sharona""—Royal Blood",
Debbie & Giovanni,"34 (7,9,9,9)",Jive,"""I'm So Excited""—The Pointer Sisters",Safe
,"36 (8,9,9,10)",Foxtrot,"""Isn't She Lovely""—Stevie Wonder",
,,,,
"For the Dance Off, Mollie & AJ chose to dance their Waltz, while Gemma & Aljaž chose to dance their Tango.",,,,
,,,,
Judges' votes to save,,,,
,,,,
Revel Horwood: Gemma & Aljaž,,,,
Bussell: Gemma & Aljaž,,,,
Tonioli: Gemma & Aljaž,,,,
"Ballas: Did not vote, but would have voted to save Gemma & Aljaž",,,,
,,,,
Week 13: Final,,,,
,,,,
"Musical guest: Ed Sheeran—""Perfect""",,,,
,,,,
Running order,,,,
,,,,
Couple,Score,Dance,Music,Result
Alexandra & Gorka,"40 (10,10,10,10)",American Smooth,"""Wouldn't It Be Loverly""—from My Fair Lady",Runners-up
,"39 (9,10,10,10)",Showdance,"""There's No Business Like Show Business""—Ethel Merman",
,"40 (10,10,10,10)",Jive,"""Proud Mary""—Tina Turner",
Debbie & Giovanni,"39 (9,10,10,10)",Salsa,"""Can't Take My Eyes Off You""—Boys Town Gang",Runners-up
,"38 (9,9,10,10)",Showdance,"""One Day I'll Fly Away""—Vaults",
,"40 (10,10,10,10)",Argentine Tango,"""Por una Cabeza""—Carlos Gardel & Alfredo Le Pera",
Gemma & Aljaž,"38 (9,9,10,10)",Paso Doble,"""Viva la Vida""—Coldplay",Runners-up
,"37 (8,9,10,10)",Showdance,"""Show Me How You Burlesque""—Christina Aguilera",
,"39 (9,10,10,10)",American Smooth,"""Downtown""—Petula Clark",
Joe & Katya,"39 (9,10,10,10)",Viennese Waltz,"""Somewhere My Love""—from Doctor Zhivago",Winners
,"39 (9,10,10,10)",Showdance,"""You Make My Dreams""—Hall & Oates",
,"40 (10,10,10,10)",Charleston,"""Alexander's Ragtime Band""—Ella Fitzgerald",
