Scott and Natalie,"39 (9,10,10,10)",Viennese Waltz,"""I Put a Spell on You"" - Screamin' Jay Hawkins",Safe
Ann and Anton,"16 (2,5,5,4)",Paso Doble,"""Wild Thing"" - The Troggs",Safe
Matt and Aliona,"34 (8,8,9,9)",Argentine Tango,"""Bat Out of Hell"" - Meat Loaf",Safe
,,,,
Week 6,,,,
,,,,
"Musical Guest: Bryan Ferry - ""You Can Dance""",,,,
,,,,
Couple,Score,Dance,Music,Result
Kara and Artem,"36 (9,9,9,9)",Salsa,"""Conga"" - Gloria Estefan",Safe
Pamela and James,"33 (8,9,8,8)",Foxtrot,"""Let There Be Love"" - Nat King Cole",Safe
Felicity and Vincent,"29 (6,8,7,8)",Paso Doble,"""Habanera"" - Georges Bizet",Safe
Jimi and Flavia,"32 (7,8,8,9)",Quickstep,"""Mr Pinstripe Suit"" - Big Bad Voodoo Daddy",Eliminated
Matt and Aliona,"35 (8,9,9,9)",Viennese Waltz,"""Where the Wild Horses Grow"" - Nick Cave & Kylie Minogue",Safe
Ann and Anton,"17 (2,6,5,4)",Charleston,"""Let's Do It, Let's Fall in Love"" - Ella Fitzgerald",Safe
Michelle and Brendan,"30 (6,8,8,8)",Waltz,"""Right Here Waiting"" - Richard Marx",Bottom Two
Patsy and Robin,"29 (6,8,7,8)",Cha-cha-cha,"""All the Lovers"" - Kylie Minogue",Safe
Scott and Natalie,"28 (4,9,7,8)",Rumba,"""Wishing on a Star"" - Rose Royce",Safe
Gavin and Katya,"29 (5,8,8,8)",Cha-cha-cha,"""Don't Cha"" - Pussycat Dolls",Safe
,,,,
Week 7,,,,
,,,,
"Musical Guest: Annie Lennox - ""Universal Child"" and Alesha Dixon - ""Radio""",,,,
,,,,
Couple,Score,Dance,Music,Result
Pamela and James,"32 (8,8,8,8)",Cha-cha-cha,"""Money (That's What I Want)"" - The Flying Lizards",Safe
Michelle and Brendan,"24 (4,7,7,6)",Paso Doble,"""American Woman"" - The Guess Who",Eliminated
Patsy and Robin,"32 (7,9,8,8)",Viennese Waltz,"""Anyone Who Had a Heart"" - Dionne Warwick",Safe
Gavin and Katya,"33 (7,8,9,9)",Quickstep,"""I Want You to Want Me"" - Cheap Trick",Safe
Ann and Anton,"20 (3,6,6,5)",Foxtrot,"""You Make Me Feel So Young"" - Frank Sinatra",Safe
Kara and Artem,"38 (9,9,10,10)",Argentine Tango,"""Los Vino"" - Otros Aires",Safe
Felicity and Vincent,"26 (5,7,7,7)",Salsa,"""All Night Long (All Night)"" - Lionel Richie",Bottom Two
Matt and Aliona,"35 (8,9,9,9)",Rumba,"""Too Lost in You"" - Sugababes",Safe
Scott and Natalie,"39 (9,10,10,10)",Jive,"""Hit the Road Jack"" - Ray Charles",Safe
,,,,
Week 8: Blackpool Week,,,,
,,,,
"Musical Guest: Duffy - ""Well, Well, Well""",,,,
,,,,
Couple,Score,Dance,Music,Result
Patsy and Robin,"28 (6,7,8,7)",Samba,"""Copacabana"" - Barry Manilow",Bottom Two
Kara and Artem,"35 (9,6,10,10)",American Smooth,"""Cry Me a River"" - Michael Buble",Safe
Matt and Aliona,"38 (9,9,10,10)",Samba,"""Young Hearts Run Free"" - Candi Staton",Safe
Felicity and Vincent,"30 (7,7,8,8)",American Smooth,"""Me and My Shadow"" - Frank Sinatra & Sammy Davis, Jr.",Eliminated
Gavin and Katya,"27 (4,7,8,8)",American Smooth,"""She's a Lady"" - Tom Jones",Safe
Scott and Natalie,"32 (6,8,9,9)",Samba,"""(Your Love Keeps Lifting Me) Higher and Higher"" - Jackie Wilson",Safe
Pamela and James,"37 (8,9,10,10)",American Smooth,"""Perhaps, Perhaps, Perhaps"" - Doris Day",Safe
Ann and Anton,"13 (1,5,4,3)",Samba,"""Heaven Must Be Missing an Angel"" - Tavares",Safe
,,,,
Week 9,,,,
,,,,
"Musical Guest: James Blunt - ""So Far Gone""",,,,
,,,,
Couple,Score,Dance,Music,Result
Kara and Artem,"34 (7,9,9,9)",Jive,"""Runaround Sue"" - Dion",Safe
Ann and Anton,"14 (1,5,5,3)",Rumba,"""My Heart Will Go On"" - Celine Dion",Safe
Patsy and Robin,"30 (7,8,8,7)",Argentine Tango,"""They"" - Jem",Eliminated
Scott and Natalie,"31 (6,7,9,9)",American Smooth,"""Fly Me to the Moon"" - Frank Sinatra",Safe
Gavin and Katya,"22 (3,6,7,6)",Jive,"""Hey Ya!"" - Outkast",Bottom Two
Matt and Aliona,"33 (8,8,8,9)",American Smooth,"""Empire State of Mind (Part II) Broken Down"" - Alicia Keys",Safe
Pamela and James,"38 (9,9,10,10)",Charleston,"""Let's Misbehave"" - Cole Porter",Safe
,,,,
Week 10: Movie Night,,,,
,,,,
"Musical Guest: Manic Street Preachers - ""Some Kind of Nothingness""",,,,
,,,,
Couple,Score,Dance,Music,Result
Scott and Natalie,"35 (8,9,9,9)",Paso Doble,"""James Bond Theme"" - from Dr. No",Bottom Two
Ann and Anton,"14 (2,5,4,3)",American Smooth,"""Hello, Dolly!"" - from Hello, Dolly!",Eliminated
Matt and Aliona,"35 (8,9,9,9)",Jive,"""Soul Bossa Nova"" - from Austin Powers",Safe
Pamela and James,"40 (10,10,10,10)",Viennese Waltz,"""Unchained Melody"" - from Ghost",Safe
Gavin and Katya,"33 (7,9,9,8)",Foxtrot,"""Minnie the Moocher"" - from The Blues Brothers",Safe
Kara and Artem,"38 (9,9,10,10)",Tango,"""El Tango de Roxanne"" - from Moulin Rouge!",Safe
,,,,
Week 11: Semi-final,,,,
,,,,
"Musical Guest: Take That - ""The Flood"" and ""Back for Good""",,,,
,,,,
Night 1,,,,
,,,,
Couple,Score,Dance,Music,
Pamela and James,"35 (8,9,9,9)",Paso Doble,"""Bad Romance"" - Lady Gaga",
Kara and Artem,"39 (9,10,10,10)",Viennese Waltz,"""Stop!"" - Sam Brown",
Gavin and Katya,"27 (6,7,7,7)",Samba,"""Bamboleo"" - Gipsy Kings",
Scott and Natalie,"33 (8,8,8,9)",Argentine Tango,"""Epoca"" - Gotan Project",
Matt and Aliona,"28 (7,7,7,7)",Salsa,"""Spinning Around"" - Kylie Minogue",
"Gavin and Katya, Scott and Natalie, Pamela and James, Matt and Aliona, Kara and Artem","1,2,3,4,5",Swing-a-Thon,"""In the Mood"" - Glenn Miller",
,,,,
Night 2,,,,
,,,,
Couple,Score,Dance,Music,Result
Scott and Natalie,"35 (8,9,9,9)",Charleston,"""Anything Goes"" - Cole Porter",Eliminated
Kara and Artem,"39 (9,10,10,10)",Rumba,"""Samba Pa Ti"" - Carlos Santana",Safe
Matt and Aliona,"38 (9,10,10,9)",Tango,"""Hung Up"" - Madonna",Safe
Pamela and James,"40 (10,10,10,10)",Quickstep,"""Steppin' Out with My Baby"" - Fred Astaire",Safe
Gavin and Katya,"31 (6,9,8,8)",Viennese Waltz,"""You Know Me"" - Robbie Williams",Eliminated
,,,,
Week 12: Final,,,,
,,,,
"Musical Guest: Paloma Faith - ""Upside Down""",,,,
,,,,
Show 1,,,,
,,,,
Couple,Score,Dance,Music,Result
Matt and Aliona,"38 (9,9,10,10)",Samba,"""Young Hearts Run Free"" - Candi Staton",Safe
,"34 (7,9,9,9)",Showdance,"""I Like The Way (You Move)"" - BodyRockers",
Kara and Artem,"39 (9,10,10,10)",Rumba,"""Samba Pa Ti"" - Carlos Santana",Safe
,"36 (9,9,9,9)",Showdance,"""Don't Stop Me Now"" - Queen",
Pamela and James,"40 (10,10,10,10)",Viennese Waltz,"""Unchained Melody"" - The Righteous Brothers",3rd Place
,"37 (9,9,9,10)",Showdance,"""(I've Had) The Time of My Life"" - from Dirty Dancing",
,,,,
Show 2,,,,
,,,,
Couple,Score,Dance,Music,Result
Matt and Aliona,"35 (9,8,9,9)",Paso Doble,"""Don't Let Me Be Misunderstood"" - The Animals",2nd Place
,"37 (9,9,10,9)",Viennese Waltz,"""Where the Wild Roses Grow"" - Nick Cave & Kylie Minogue",
Kara and Artem,"38 (9,9,10,10)",Waltz,"""If You Don't Know Me By Now"" - Simply Red",Winner
,"37 (10,7,10,10)",American Smooth,"""Cry Me a River"" - Justin Timberlake",
