"Unless indicated otherwise, individual judges scores are given (in parenthesis) in this order from left to right: Craig Revel Horwood, Darcey Bussell, Len Goodman and Bruno Tonioli.",,,,
,,,,
Launch Show,,,,
,,,,
"Musical Guest: Rod Stewart - ""Can't Stop Me Now"" and Jessie J - ""It's My Party""",,,,
,,,,
Week 1,,,,
,,,,
Night 1,,,,
,,,,
Couple,Score,Dance,Music,
Ashley and Ola,"25 (5,6,7,7)",Cha-cha-cha,"""What Makes You Beautiful"" - One Direction",
Tony and Aliona,"16 (2,5,5,4)",Waltz,"""What'll I Do"" - Alison Krauss",
Mark and Iveta,"24 (5,6,7,6)",Tango,"""Hernando's Hideaway"" - Alma Cogan",
Susanna and Kevin,"28 (6,7,8,7)",Jive,"""Shake a Tail Feather"" - The Blues Brothers",
Sophie and Brendan,"28 (7,7,7,7)",Waltz,"""Moon River"" - Audrey Hepburn",
Natalie and Artem,"31 (8,8,8,7)",Cha-cha-cha,"""Rasputin"" - Boney M.",
,,,,
Night 2,,,,
,,,,
Couple,Score,Dance,Music,
Ben and Kristina,"19 (3,5,6,5)",Cha-cha-cha,"""Love Me Again"" - John Newman",
Fiona and Anton,"24 (5,6,7,6)",Tango,"""A View to a Kill"" - Duran Duran",
Dave and Karen,"16 (2,5,5,4)",Cha-cha-cha,"""Moves Like Jagger"" - Maroon 5 ft. Christina Aguilera",
Rachel and Pasha,"27 (6,7,7,7)",Waltz,"""When I Need You"" - Luther Vandross",
Julien and Janette,"20 (3,5,6,6)",Cha-cha-cha,"""Vogue"" - Madonna",
Deborah and Robin,"24 (6,6,6,6)",Tango,"""Money, Money, Money"" - ABBA",
Patrick and Anya,"28 (7,7,7,7)",Jive,"""Runaway Baby"" - Bruno Mars",
Vanessa and James,"19 (3,5,6,5)",Cha-cha-cha,"""That Don't Impress Me Much"" - Shania Twain",
Abbey and Aljaz,"32 (8,8,8,8)",Waltz,"""Kissing You"" - Des'ree",
,,,,
Week 2,,,,
,,,,
"Musical Guest: Matt Goss - ""When Will I Be Famous?""",,,,
,,,,
Couple,Score,Dance,Music,Result
Susanna and Kevin,"31 (7,8,8,8)",Tango,"""Locked Out of Heaven"" - Bruno Mars",Safe
Tony and Aliona,"13 (2,4,4,3)",Charleston,"""It Don't Mean a Thing (If It Ain't Got That Swing)"" - Duke Ellington",Eliminated
Natalie and Artem,"34 (8,9,8,9)",Waltz,"""If I Ain't Got You"" - Alicia Keys",Safe
Dave and Karen,"17 (3,5,5,4)",American Smooth,"""How D'Ya Like Your Eggs in the Morning?"" - Dean Martin",Safe
Patrick and Anya,"27 (6,7,7,7)",Tango,"""Beat It"" - Michael Jackson",Safe
Deborah and Robin,"24 (5,7,6,6)",Cha-cha-cha,"""Respect"" - Aretha Franklin",Safe
Rachel and Pasha,"20 (4,5,6,5)",Salsa,"""Get Lucky"" - Daft Punk & Pharrell Williams",Safe
Vanessa and James,"23 (5,6,6,6)",Waltz,"""Run to You"" - Whitney Houston",Safe
Julien and Janette,"18 (3,5,5,5)",Tango,"""Applause"" - Lady Gaga",Bottom Two
Fiona and Anton,"22 (6,6,5,5)",Cha-cha-cha,"""Beggin'"" - Madcon",Safe
Mark and Iveta,"22 (4,6,7,5)",Salsa,"""Bom Bom"" - Sam and the Womp",Safe
Sophie and Brendan,"36 (9,9,9,9)",Charleston,"""Rock It For Me"" - Caravan Palace",Safe
Ben and Kristina,"25 (6,6,7,6)",Waltz,"""What the World Needs Now Is Love"" - Dionne Warwick",Safe
Abbey and Aljaz,"30 (7,7,8,8)",Cha-cha-cha,"""Let's Get Loud"" - Jennifer Lopez",Safe
Ashley and Ola,"32 (7,9,8,8)",American Smooth,"""Beyond the Sea"" - Bobby Darin",Safe
,,,,
Week 3: Love Week,,,,
,,,,
"Musical Guest: Andrea Bocelli - ""When I Fall in Love""",,,,
,,,,
Couple,Score,Dance,Music,Result
Abbey and Aljaz,"28 (6,7,8,7)",Jive,"""Can't Buy Me Love"" - The Beatles",Safe
Patrick and Anya,"27 (6,7,7,7)",Foxtrot,"""Let There Be Love"" - Nat King Cole",Safe
Dave and Karen,"16 (2,5,5,4)",Paso Doble,"""I'd Do Anything for Love (But I Won't Do That)"" - Meat Loaf",Safe
Fiona and Anton,"28 (7,7,7,7)",Waltz,"""True Love"" - Pat Boone",Safe
Rachel and Pasha,"27 (6,7,7,7)",Cha-cha-cha,"""When Love Takes Over"" - Davie Guetta & Kelly Rowland",Safe
Mark and Iveta,"26 (6,6,7,7)",American Smooth,"""It Must Be Love"" - Madness",Safe
Ben and Kristina,"28 (7,7,7,7)",Rumba,"""Make You Feel My Love"" - Adele",Safe
Sophie and Brendan,"31 (7,8,8,8)",Samba,"""All Night Long (All Night)"" - Lionel Richie",Safe
Julien and Janette,"22 (4,5,7,6)",Jive,"""Everybody Needs Somebody to Love"" - The Blues Brothers",Bottom Two
Susanna and Kevin,"34 (8,9,9,8)",Viennese Waltz,"""Annie's Song"" - John Denver",Safe
Vanessa and James,"20 (3,5,6,6)",Tango,"""Lay All Your Love On Me"" - ABBA",Eliminated
Ashley and Ola,"31 (8,8,7,8)",Samba,"""Love Is in the Air"" - John Paul Young",Safe
Natalie and Artem,"36 (9,9,9,9)",Rumba,"""Love the Way You Lie (Part II)"" - Rihanna",Safe
Deborah and Robin,"28 (7,7,7,7)",Quickstep,"""(Your Love Keeps Lifting Me) Higher and Higher"" - Jackie Wilson",Safe
,,,,
Week 4,,,,
,,,,
"Musical Guest: Andrea Begley - ""Dancing in the Dark"" and Keane - ""Everybody's Changing""",,,,
,,,,
Couple,Score,Dance,Music,Result
Sophie and Brendan,"35 (8,9,9,9)",Foxtrot,"""Cheek to Cheek"" - Irving Berlin",Safe
Fiona and Anton,"22 (4,6,6,6)",Rumba,"""World of Our Own"" - Westlife",Safe
Mark and Iveta,"26 (3,8,8,7)",Cha-cha-cha,"""U Can't Touch This"" - MC Hammer",Safe
Ashley and Ola,"31 (7,8,8,8)",Viennese Waltz,"""Angel"" - Sarah McLachlan",Safe
Julien and Janette,"23 (4,6,7,6)",Salsa,"""Spice Up Your Life"" - Spice Girls",Eliminated
Rachel and Pasha,"26 (5,7,7,7)",Quickstep,"""Johnny Got a Boom Boom"" - Imelda May",Bottom Two
Ben and Kristina,"31 (8,8,8,7)",Salsa,"""Hard to Handle"" - The Black Crowes",Safe
Deborah and Robin,"23 (5,6,6,6)",Jive,"""Making Your Mind Up"" - Bucks Fizz",Safe
Natalie and Artem,"35 (9,9,8,9)",Quickstep,"""Yeah!"" - Usher",Safe
Patrick and Anya,"33 (8,8,9,8)",Cha-cha-cha,"""Mercy"" - Duffy",Safe
Abbey and Aljaz,"35 (9,8,9,9)",Tango,"""Spectrum"" - Florence and the Machine",Safe
Dave and Karen,"23 (5,6,6,6)",Waltz,"""Take It to the Limit"" - Eagles",Safe
Susanna and Kevin,"29 (6,7,8,8)",Samba,"""Whenever, Wherever"" - Shakira",Safe
,,,,
Week 5,,,,
,,,,
"Musical Guest: Earth, Wind and Fire - Medley of ""Let's Groove"" / ""My Promise"" / ""Boogie Wonderland""",,,,
,,,,
Couple,Score,Dance,Music,Result
Natalie and Artem,"35 (8,9,9,9)",Samba,"""Bamboleo"" - Gipsy Kings",Safe
Abbey and Aljaz,"35 (8,9,9,9)",Foxtrot,"""Dear Darlin'"" - Olly Murs",Safe
Dave and Karen,"17 (3,5,5,4)",Salsa,"""Cuban Pete"" - Jim Carrey",Safe
Deborah and Robin,"27 (6,7,7,7)",Viennese Waltz,"""It's a Man's Man's Man's World"" - James Brown",Eliminated
Patrick and Anya,"28 (6,8,7,7)",Salsa,"""Wings"" - Little Mix",Bottom Two
Fiona and Anton,"30 (7,7,8,8)",Quickstep,"""If My Friends Could See Me Now"" - Sammy Davis, Jr.",Safe
Rachel and Pasha,"22 (4,6,6,6)",Paso Doble,"""Maneater"" - Nelly Furtado",Safe
Mark and Iveta,"28 (7,7,7,7)",Waltz,"""Apologize"" - OneRepublic",Safe
Ashley and Ola,"31 (7,8,8,8)",Jive,"""Johnny B. Goode"" - Chuck Berry",Safe
Susanna and Kevin,"32 (8,8,8,8)",American Smooth,"""On the Sunny Side of the Street"" - Tony Benett",Safe
Ben and Kristina,"27 (6,7,7,7)",Quickstep,"""I'll Be There for You"" - The Rembrandts",Safe
Sophie and Brendan,"30 (7,8,7,8)",Cha-cha-cha,"""P.Y.T. (Pretty Young Thing)"" - Michael Jackson",Safe
,,,,
Week 6: Halloween Week,,,,
,,,,
"Musical Guest: Madness - ""La Luna""",,,,
,,,,
Couple,Score,Dance,Music,Result
Patrick and Anya,"34 (8,9,9,8)",Quickstep,"""Man with the Hex"" - The Atomic Fireballs",Safe
Fiona and Anton,"28 (6,7,8,7)",Charleston,"""Jeepers Creepers"" - Paula Kelly",Safe
Ben and Kristina,"32 (7,8,9,8)",Paso Doble,"""Supermassive Black Hole"" - Muse",Safe
Sophie and Brendan,"28 (6,7,8,7)",Jive,"""Maneater"" - Hall & Oates",Safe
Natalie and Artem,"38 (9,10,9,10)",Viennese Waltz,"""Devil in Me"" - Natalie Duncan",Safe
Mark and Iveta,"25 (6,6,7,6)",Paso Doble,"""I Lost My Heart to a Starship Trooper"" - Sarah Brightman",Safe
Rachel and Pasha,"30 (7,7,8,8)",American Smooth,"""I Put a Spell on You"" - Screamin' Jay Hawkins",Eliminated
Ashley and Ola,"33 (8,9,8,8)",Tango,"""Beautiful Monster"" - Ne-Yo",Safe
Abbey and Aljaz,"34 (8,8,9,9)",Rumba,"""Stay"" - Shakespears Sister",Bottom Two
Dave and Karen,"19 (4,5,6,4)",Jive,"""Monster Mash"" - Bobby ""Boris"" Pickett",Safe
Susanna and Kevin,"34 (8,8,9,9)",Charleston,"""Bad Moon Rising"" - Creedence Clearwater Revival",Safe
,,,,
Week 7,,,,
,,,,
"Musical Guest: The Puppini Sisters - ""Sing, Sing, Sing"" and The Tenors - ""Forever Young""",,,,
,,,,
Couple,Score,Dance,Music,Result
Ben and Kristina,"26 (4,7,8,7)",Jive,"""Jump, Jive an' Wail"" - Louis Prima",Safe
Fiona and Anton,"26 (5,7,7,7)",Paso Doble,"""Song 2"" - Blur",Safe
Abbey and Aljaz,"36 (9,9,9,9)",Charleston,"""Cabaret"" - Liza Minnelli",Safe
Mark and Iveta,"23 (5,6,7,5)",Rumba,"""Goldfinger"" - Shirley Bassey",Bottom Two
Susanna and Kevin,"36 (9,9,9,9)",Waltz,"""You Light Up My Life"" - Whitney Houston",Safe
Dave and Karen,"20 (4,6,6,4)",Tango,"""I'm Gonna Be (500 Miles)"" - The Proclaimers",Eliminated
Natalie and Artem,N/A,Jive,"""Proud Mary"" - Tina Turner",N/A
Ashley and Ola,"35 (8,9,9,9)",Quickstep,"""Are You Gonna Be My Girl"" - Jet",Safe
Sophie and Brendan,"32 (8,8,8,8)",Argentine Tango,"""Sweet Dreams (Are Made of This)"" - Tanghetto",Safe
Patrick and Anya,"37 (9,10,9,9)",American Smooth,"""It Had to Be You"" - Harry Connick, Jr.",Safe
,,,,
"Natalie fainted during dress rehearsals and therefore she and Artem were unable to perform on the live show, giving the couple a bye for the week.",,,,
,,,,
Week 8: Blackpool Week,,,,
,,,,
"Musical Guest: Andre Rieu and JLS - ""Billion Lights""",,,,
,,,,
Couple,Score,Dance,Music,Result
Sophie and Brendan,"34 (7,9,9,9)",Quickstep,"""The Lady Is a Tramp"" - Shirley Bassey",Safe
Patrick and Anya,"35 (8,9,9,9)",Samba,"""Copacabana"" - Barry Manilow",Safe
Ben and Kristina,"32 (8,8,8,8)",American Smooth,"""Fallin'"" - Alicia Keys",Safe
Ashley and Ola,"35 (8,9,9,9)",Paso Doble,"""You Give Love a Bad Name"" - Bon Jovi",Safe
Fiona and Anton,"29 (6,7,8,8)",American Smooth,"""Come Fly with Me"" - Frank Sinatra",Eliminated
Abbey and Aljaz,"37 (7,10,10,10)",Quickstep,"""Walking on Sunshine"" - Katrina and the Waves",Safe
Mark and Iveta,"29 (5,8,8,8)",Jive,"""You Can't Stop the Beat"" - from Hairspray",Bottom Two
Susanna and Kevin,"39 (9,10,10,10)",Paso Doble,"""Les Toreadors"" - Carmen",Safe
Natalie and Artem,"39 (9,10,10,10)",Charleston,"""Bang Bang"" - will.i.am",Safe
,,,,
Week 9,,,,
,,,,
"Musical Guest: Il Divo - ""Tonight""",,,,
,,,,
Couple,Score,Dance,Music,Result
Susanna and Kevin,"31 (7,8,8,8)",Cha-cha-cha,"""Hound Dog"" - from Smokey Joe's Cafe",Safe
Ashley and Ola,"35 (8,9,9,9)",Waltz,"""I Will Always Love You"" - Whitney Houston",Safe
Natalie and Artem,"37 (9,9,9,10)",Tango,"""Where Have You Been"" - Rihanna",Safe
Mark and Iveta,"28 (6,8,7,7)",Foxtrot,"""It's a Beautiful Day"" - Michael Buble",Bottom Two
Sophie and Brendan,"31 (7,8,8,8)",Rumba,"""Will You Love Me Tomorrow"" - Amy Winehouse",Safe
Ben and Kristina,"27 (6,7,7,7)",Charleston,"""No Diggity"" - Minimatic",Eliminated
Abbey and Aljaz,"32 (8,8,8,8)",Paso Doble,"""You've Got the Love"" - Florence and the Machine",Safe
Patrick and Anya,"32 (8,8,8,8)",Viennese Waltz,"""A New Day Has Come"" - Celine Dion",Safe
,,,,
Week 10: Musicals Week,,,,
,,,,
"Musical Guest: Alfie Boe - ""Bring Him Home""",,,,
,,,,
Couple,Score,Dance,Music,Result
Patrick and Anya,"38 (8,10,10,10)",Charleston,"""ChittyChitty Bang Bang"" - from Chitty Chitty Bang Bang",Safe
Natalie and Artem,"36 (9,9,8,10)",American Smooth,"""And I Am Telling You I'm Not Going"" - from Dreamgirls",Safe
Mark and Iveta,"29 (7,7,7,8)",Samba,"""I Just Can't Wait to Be King"" - from The Lion King",Eliminated
Sophie and Brendan,"36 (9,9,9,9)",Viennese Waltz,"""My Favorite Things"" - from The Sound of Music",Safe
Abbey and Aljaz,"40 (10,10,10,10)",Salsa,"""You Should Be Dancing"" - from Saturday Night Fever",Safe
Ashley and Ola,"35 (8,9,9,9)",Rumba,"""A Whole New World"" - from Aladdin",Bottom Two
Susanna and Kevin,"33 (7,8,9,9)",Quickstep,"""Good Morning"" - from Singin' in the Rain",Safe
,,,,
Week 11: Quarter Final,,,,
,,,,
"Musical Guest: The Saturdays - ""What About Us""",,,,
,,,,
Couple,Score,Dance,Music,Result
Ashley and Ola,"35 (8,9,9,9)",Salsa,"""Conga"" - Gloria Estefan",Eliminated
Natalie and Artem,"35 (9,9,8,9)",Paso Doble,"""El Gato Montes"" - Ramon Cortez Pasodoble Orchestra",Safe
Patrick and Anya,"36 (8,10,9,9)",Rumba,"""When I Was Your Man"" - Bruno Mars",Bottom Two
Susanna and Kevin,"32 (8,8,8,8)",Argentine Tango,"""Smooth Criminal"" - Michael Jackson",Safe
Abbey and Aljaz,"37 (9,9,9,10)",Viennese Waltz,"""Delilah"" - Tom Jones",Safe
Sophie and Brendan,"34 (9,8,8,9)",Tango,"""Material Girl"" - Madonna",Safe
"Susanna and Kevin, Ashley and Ola, Abbey and Aljaz, Sophie and Brendan, Patrick and Anya, Natalie and Artem","1,2,3,4,5,6",Swing-a-thon,"""Do You Love Me"" - The Countours",
,,,,
Week 12: Semi-final,,,,
,,,,
"Musical Guest: Celine Dion - ""Breakaway""",,,,
,,,,
Couple,Score,Dance,Music,Result
Natalie and Artem,"40 (10,10,10,10)",Salsa,"""Wanna Be Startin' Somethin'"" - Michael Jackson",Bottom Two
,"38 (9,9,10,10)",Argentine Tango,"""Montserrat"" - Bajofondo",
Patrick and Anya,"36 (9,9,9,9)",Waltz,"""Unchained Melody"" - The Righteous Brothers",Eliminated
,"33 (7,8,9,9)",Paso Doble,"""Because the Night"" - Patti Smith",
Sophie and Brendan,"35 (8,9,9,9)",Paso Doble,"""Montagues and Capulets"" - Sergei Prokofiev",Safe
,"36 (8,9,9,10)",American Smooth,"""They Can't Take That Away From Me"" - Lisa Stansfield",
Susanna and Kevin,"38 (9,9,10,10)",Foxtrot,"""Can't Take My Eyes Off You"" - Frankie Valli",Safe
,"32 (8,8,8,8)",Salsa,"""Move Your Feet"" - Junior Senior",
Abbey and Aljaz,"39 (9,10,10,10)",Samba,"""Faith"" - George Michael",Safe
,"39 (9,10,10,10)",American Smooth,"""Sweet Caroline"" - Neil Diamond",
,,,,
"Patrick and Anya chose to dance the Waltz in the Dance Off, while Natalie and Artem chose the Argentine Tango.",,,,
,,,,
Week 13: Final,,,,
,,,,
"Musical Guest: Robbie Williams - ""Puttin' On the Ritz""",,,,
,,,,
Show 1,,,,
,,,,
Couple,Score,Dance,Music,Result
Susanna and Kevin,"37 (8,9,10,10)",Quickstep,"""Good Morning"" - from Singin' in the Rain",Safe
